sim_time,co2_kg,hours,km,kwh,mode
65.90443649338549,0.02144,0.1,0.1,0.0776,forklift
66.66993874776121,0.02144,0.1,0.1,0.0776,forklift
66.87550367006402,0.02144,0.1,0.1,0.0776,forklift
66.9695747530595,0.02144,0.1,0.1,0.0776,forklift
67.17354455580158,0.02144,0.1,0.1,0.0776,forklift
67.2232307055078,0.02144,0.1,0.1,0.0776,forklift
67.37447989801952,0.02144,0.1,0.1,0.0776,forklift
67.67787963488412,0.02144,0.1,0.1,0.0776,forklift
67.69906042227623,0.02144,0.1,0.1,0.0776,forklift
67.90113540590801,0.02144,0.1,0.1,0.0776,forklift
68.66264544166548,0.02144,0.1,0.1,0.0776,forklift
68.71790606406834,0.02144,0.1,0.1,0.0776,forklift
68.7235989040558,0.02144,0.1,0.1,0.0776,forklift
68.98185745465472,0.02144,0.1,0.1,0.0776,forklift
78.21280160804358,0.02144,0.1,0.1,0.0776,forklift
78.36682030511149,0.02144,0.1,0.1,0.0776,forklift
78.39333803990756,0.02144,0.1,0.1,0.0776,forklift
78.7226554935792,0.02144,0.1,0.1,0.0776,forklift
79.13998992917188,0.02144,0.1,0.1,0.0776,forklift
79.6852356686225,0.02144,0.1,0.1,0.0776,forklift
79.710713390273,0.02144,0.1,0.1,0.0776,forklift
80.03359139513763,0.02144,0.1,0.1,0.0776,forklift
80.48464674367767,0.02144,0.1,0.1,0.0776,forklift
81.49367309923389,0.02144,0.1,0.1,0.0776,forklift
81.9084916689454,0.02144,0.1,0.1,0.0776,forklift
82.53842706618872,0.02144,0.1,0.1,0.0776,forklift
82.88636457673628,0.02144,0.1,0.1,0.0776,forklift
83.09399389322977,0.02144,0.1,0.1,0.0776,forklift
83.14405637712012,0.02144,0.1,0.1,0.0776,forklift
83.51982509369738,0.02144,0.1,0.1,0.0776,forklift
83.53791454985502,0.02144,0.1,0.1,0.0776,forklift
83.96671751029885,0.02144,0.1,0.1,0.0776,forklift
85.20459436983106,0.02144,0.1,0.1,0.0776,forklift
86.21704666952608,0.02144,0.1,0.1,0.0776,forklift
86.37820179328587,0.02144,0.1,0.1,0.0776,forklift
86.55033044348943,0.02144,0.1,0.1,0.0776,forklift
86.60233316567323,0.02144,0.1,0.1,0.0776,forklift
86.90962237345457,0.02144,0.1,0.1,0.0776,forklift
87.00845510601171,0.02144,0.1,0.1,0.0776,forklift
87.30226688004923,0.02144,0.1,0.1,0.0776,forklift
87.66265051848387,0.02144,0.1,0.1,0.0776,forklift
88.17418972953104,0.02144,0.1,0.1,0.0776,forklift
88.55482825934378,0.02144,0.1,0.1,0.0776,forklift
88.64858781787784,0.02144,0.1,0.1,0.0776,forklift
89.68754020547358,0.02144,0.1,0.1,0.0776,forklift
89.8783513127684,0.02144,0.1,0.1,0.0776,forklift
90.62704019791543,0.02144,0.1,0.1,0.0776,forklift
90.78226241401029,0.02144,0.1,0.1,0.0776,forklift
90.95484033014588,0.02144,0.1,0.1,0.0776,forklift
91.13183557780312,0.02144,0.1,0.1,0.0776,forklift
91.58379666949398,0.02144,0.1,0.1,0.0776,forklift
91.59167184883792,0.02144,0.1,0.1,0.0776,forklift
91.80708903129894,0.02144,0.1,0.1,0.0776,forklift
92.84547710025004,0.02144,0.1,0.1,0.0776,forklift
102.28770011238461,0.02144,0.1,0.1,0.0776,forklift
102.63859077463502,0.02144,0.1,0.1,0.0776,forklift
103.16674485035864,0.02144,0.1,0.1,0.0776,forklift
104.20669493973448,0.02144,0.1,0.1,0.0776,forklift
104.7563014012468,0.02144,0.1,0.1,0.0776,forklift
105.08278824007054,0.02144,0.1,0.1,0.0776,forklift
105.56211635343945,0.02144,0.1,0.1,0.0776,forklift
106.59520832495758,0.02144,0.1,0.1,0.0776,forklift
106.70332793458627,0.02144,0.1,0.1,0.0776,forklift
107.22268971179692,0.02144,0.1,0.1,0.0776,forklift
107.55347598719146,0.02144,0.1,0.1,0.0776,forklift
107.63486205366411,0.02144,0.1,0.1,0.0776,forklift
108.05812911494426,0.02144,0.1,0.1,0.0776,forklift
108.08089855612528,0.02144,0.1,0.1,0.0776,forklift
108.14195254254004,0.02144,0.1,0.1,0.0776,forklift
108.23000822647062,0.02144,0.1,0.1,0.0776,forklift
108.46906996338173,0.02144,0.1,0.1,0.0776,forklift
108.54446916263905,0.02144,0.1,0.1,0.0776,forklift
108.66714760540296,0.02144,0.1,0.1,0.0776,forklift
108.9539672498163,0.02144,0.1,0.1,0.0776,forklift
109.06473916292472,0.02144,0.1,0.1,0.0776,forklift
109.13996773357204,0.02144,0.1,0.1,0.0776,forklift
110.12069740727189,0.02144,0.1,0.1,0.0776,forklift
111.05662998046617,0.02144,0.1,0.1,0.0776,forklift
111.07859912789907,0.02144,0.1,0.1,0.0776,forklift
111.42672122440678,0.02144,0.1,0.1,0.0776,forklift
112.6581780900347,0.02144,0.1,0.1,0.0776,forklift
113.17567660193122,0.02144,0.1,0.1,0.0776,forklift
113.74074962388747,0.02144,0.1,0.1,0.0776,forklift
113.81335386661065,0.02144,0.1,0.1,0.0776,forklift
115.0984850888756,0.02144,0.1,0.1,0.0776,forklift
115.74895697613739,0.02144,0.1,0.1,0.0776,forklift
115.79193161919022,0.02144,0.1,0.1,0.0776,forklift
115.91760771425196,0.02144,0.1,0.1,0.0776,forklift
116.26997527828898,0.02144,0.1,0.1,0.0776,forklift
116.34266841602283,0.02144,0.1,0.1,0.0776,forklift
117.01097398197997,0.02144,0.1,0.1,0.0776,forklift
117.58864516602864,0.02144,0.1,0.1,0.0776,forklift
117.60230987307312,0.02144,0.1,0.1,0.0776,forklift
117.90178125052476,0.02144,0.1,0.1,0.0776,forklift
126.08595503995073,0.02144,0.1,0.1,0.0776,forklift
126.26274193954923,0.02144,0.1,0.1,0.0776,forklift
126.59163747445989,0.02144,0.1,0.1,0.0776,forklift
127.29123775991586,0.02144,0.1,0.1,0.0776,forklift
127.31083075482624,0.02144,0.1,0.1,0.0776,forklift
127.41515264797044,0.02144,0.1,0.1,0.0776,forklift
127.44387422457751,0.02144,0.1,0.1,0.0776,forklift
127.50256091435898,0.02144,0.1,0.1,0.0776,forklift
127.77659159822448,0.02144,0.1,0.1,0.0776,forklift
128.23212986485433,0.02144,0.1,0.1,0.0776,forklift
128.70367016740082,0.02144,0.1,0.1,0.0776,forklift
129.22364506793082,0.02144,0.1,0.1,0.0776,forklift
129.2674719397976,0.02144,0.1,0.1,0.0776,forklift
130.50999920335076,0.02144,0.1,0.1,0.0776,forklift
130.58870697835314,0.02144,0.1,0.1,0.0776,forklift
131.23512935838676,0.02144,0.1,0.1,0.0776,forklift
131.31446172572035,0.02144,0.1,0.1,0.0776,forklift
132.53045513037011,0.02144,0.1,0.1,0.0776,forklift
132.9462136276989,0.02144,0.1,0.1,0.0776,forklift
133.92147237506578,0.02144,0.1,0.1,0.0776,forklift
133.93006722387423,0.02144,0.1,0.1,0.0776,forklift
134.34120082378166,0.02144,0.1,0.1,0.0776,forklift
134.59510139102056,0.02144,0.1,0.1,0.0776,forklift
136.08931763490276,0.02144,0.1,0.1,0.0776,forklift
136.4349730152899,0.02144,0.1,0.1,0.0776,forklift
136.77435066667417,0.02144,0.1,0.1,0.0776,forklift
136.77447878114884,0.02144,0.1,0.1,0.0776,forklift
137.71397270604334,0.02144,0.1,0.1,0.0776,forklift
137.7695223781242,0.02144,0.1,0.1,0.0776,forklift
137.84143647543854,0.02144,0.1,0.1,0.0776,forklift
137.92152127817508,0.02144,0.1,0.1,0.0776,forklift
138.69653794683086,0.02144,0.1,0.1,0.0776,forklift
138.93640632960435,0.02144,0.1,0.1,0.0776,forklift
139.14334880442894,0.02144,0.1,0.1,0.0776,forklift
139.44797913382186,0.02144,0.1,0.1,0.0776,forklift
139.46155008664613,0.02144,0.1,0.1,0.0776,forklift
139.53535276420288,0.02144,0.1,0.1,0.0776,forklift
139.88726691796055,0.02144,0.1,0.1,0.0776,forklift
140.13293540860792,0.02144,0.1,0.1,0.0776,forklift
140.51105266500468,0.02144,0.1,0.1,0.0776,forklift
141.6495145592784,0.02144,0.1,0.1,0.0776,forklift
141.83957709176883,0.02144,0.1,0.1,0.0776,forklift
174.41020537367885,0.02144,0.1,0.1,0.0776,forklift
174.90623457807553,0.02144,0.1,0.1,0.0776,forklift
175.11293744300903,0.02144,0.1,0.1,0.0776,forklift
175.29110838394823,0.02144,0.1,0.1,0.0776,forklift
176.12456264572782,0.02144,0.1,0.1,0.0776,forklift
176.3455375086481,0.02144,0.1,0.1,0.0776,forklift
176.54071886525566,0.02144,0.1,0.1,0.0776,forklift
176.54897099706542,0.02144,0.1,0.1,0.0776,forklift
176.6513994885281,0.02144,0.1,0.1,0.0776,forklift
177.27371362699265,0.02144,0.1,0.1,0.0776,forklift
177.39584592870034,0.02144,0.1,0.1,0.0776,forklift
177.98640584890362,0.02144,0.1,0.1,0.0776,forklift
179.0210006539963,0.02144,0.1,0.1,0.0776,forklift
179.17604385704962,0.02144,0.1,0.1,0.0776,forklift
179.47102316843313,0.02144,0.1,0.1,0.0776,forklift
179.48137541932158,0.02144,0.1,0.1,0.0776,forklift
179.75111554226035,0.02144,0.1,0.1,0.0776,forklift
180.14263106710627,0.02144,0.1,0.1,0.0776,forklift
181.38491032554458,0.02144,0.1,0.1,0.0776,forklift
182.10913501612734,0.02144,0.1,0.1,0.0776,forklift
182.46876389250227,0.02144,0.1,0.1,0.0776,forklift
183.46695929034476,0.02144,0.1,0.1,0.0776,forklift
183.84549408266818,0.02144,0.1,0.1,0.0776,forklift
184.6103656795406,0.02144,0.1,0.1,0.0776,forklift
185.1429059190695,0.02144,0.1,0.1,0.0776,forklift
185.15745182705083,0.02144,0.1,0.1,0.0776,forklift
185.74483778282615,0.02144,0.1,0.1,0.0776,forklift
185.96090933344763,0.02144,0.1,0.1,0.0776,forklift
186.6658113431468,0.02144,0.1,0.1,0.0776,forklift
186.7431549647908,0.02144,0.1,0.1,0.0776,forklift
186.9449922320937,0.02144,0.1,0.1,0.0776,forklift
187.3123768383084,0.02144,0.1,0.1,0.0776,forklift
187.35663972216128,0.02144,0.1,0.1,0.0776,forklift
187.4448825364064,0.02144,0.1,0.1,0.0776,forklift
187.59268181202927,0.02144,0.1,0.1,0.0776,forklift
187.65835838443044,0.02144,0.1,0.1,0.0776,forklift
187.98139324915678,0.02144,0.1,0.1,0.0776,forklift
188.67561774853795,0.02144,0.1,0.1,0.0776,forklift
189.05092116150422,0.02144,0.1,0.1,0.0776,forklift
189.33544577157411,0.02144,0.1,0.1,0.0776,forklift
189.97339073644395,0.02144,0.1,0.1,0.0776,forklift
