stage,machine,end,label,start
Assembling,Assembling_Machine1,121.9833152776802,breakdown,113.9833152776802
Assembling,Assembling_Machine1,200,idle,121.9833152776802
Assembling,Assembling_Machine2,170.41363751275804,breakdown,162.41363751275804
Assembling,Assembling_Machine2,200,idle,170.41363751275804
Assembling,Assembling_Machine3,197.3544184969286,breakdown,189.3544184969286
Assembling,Assembling_Machine3,200,idle,197.3544184969286
Assembling,Assembling_Machine4,60.08618577623938,breakdown,52.08618577623938
Assembling,Assembling_Machine4,200,idle,60.08618577623938
Cutting,Cutting_Machine1,6.099999999999994,waiting_worker,6.0499999999999865
Cutting,Cutting_Machine1,6.7993006993006935,setup,6.099999999999994
Cutting,Cutting_Machine1,8.922962460656445,running,6.7993006993006935
Cutting,Cutting_Machine1,9.771805116032526,setup,8.922962460656445
Cutting,Cutting_Machine1,10.51797152451525,idle,9.771805116032526
Cutting,Cutting_Machine1,10.501226557454256,calendar_off,10.001226557454249
Cutting,Cutting_Machine1,10.501520299443737,calendar_off,10.00152029944373
Cutting,Cutting_Machine1,10.501603759568827,calendar_off,10.00160375956882
Cutting,Cutting_Machine1,10.501800475071413,calendar_off,10.001800475071406
Cutting,Cutting_Machine1,10.502545590723148,calendar_off,10.002545590723141
Cutting,Cutting_Machine1,10.502762312110654,calendar_off,10.002762312110647
Cutting,Cutting_Machine1,10.502806726301088,calendar_off,10.002806726301081
Cutting,Cutting_Machine1,10.502969051915553,calendar_off,10.002969051915546
Cutting,Cutting_Machine1,10.502995444544974,calendar_off,10.002995444544966
Cutting,Cutting_Machine1,10.503383967481852,calendar_off,10.003383967481845
Cutting,Cutting_Machine1,10.503863519907416,calendar_off,10.003863519907409
Cutting,Cutting_Machine1,10.50416624852289,calendar_off,10.004166248522884
Cutting,Cutting_Machine1,10.56712068273452,idle,10.51797152451525
Cutting,Cutting_Machine1,10.599999999999978,waiting_worker,10.56712068273452
Cutting,Cutting_Machine1,10.725506404849792,setup,10.599999999999978
Cutting,Cutting_Machine1,11.147780629787643,idle,10.725506404849792
Cutting,Cutting_Machine1,11.195920446550565,waiting_worker,11.147780629787643
Cutting,Cutting_Machine1,11.199999999999976,idle,11.195920446550565
Cutting,Cutting_Machine1,11.239033934647297,setup,11.199999999999976
Cutting,Cutting_Machine1,11.292806491852554,waiting_worker,11.239033934647297
Cutting,Cutting_Machine1,11.299999999999976,idle,11.292806491852554
Cutting,Cutting_Machine1,11.691104743921315,setup,11.299999999999976
Cutting,Cutting_Machine1,11.699999999999974,waiting_worker,11.691104743921315
Cutting,Cutting_Machine1,11.879208596281746,setup,11.699999999999974
Cutting,Cutting_Machine1,13.982716825345342,running,11.879208596281746
Cutting,Cutting_Machine1,15.343495823511146,setup,13.982716825345342
Cutting,Cutting_Machine1,30.484116153328976,idle,15.343495823511146
Cutting,Cutting_Machine1,30.500000000000163,waiting_worker,30.484116153328976
Cutting,Cutting_Machine1,31.806240928882602,setup,30.500000000000163
Cutting,Cutting_Machine1,33.33266379196707,running,31.806240928882602
Cutting,Cutting_Machine1,33.400000000000205,waiting_worker,33.33266379196707
Cutting,Cutting_Machine1,33.40262105327983,running,33.400000000000205
Cutting,Cutting_Machine1,33.500000000000206,waiting_worker,33.40262105327983
Cutting,Cutting_Machine1,34.520265307280184,running,33.500000000000206
Cutting,Cutting_Machine1,34.50026041666685,calendar_off,34.000260416666876
Cutting,Cutting_Machine1,34.50181384554924,calendar_off,34.00181384554927
Cutting,Cutting_Machine1,34.50181384554924,calendar_off,34.00181384554927
Cutting,Cutting_Machine1,34.501822916666846,calendar_off,34.001822916666875
Cutting,Cutting_Machine1,34.60000000000022,waiting_worker,34.520265307280184
Cutting,Cutting_Machine1,34.76091933485449,running,34.60000000000022
Cutting,Cutting_Machine1,35.1003898934636,setup,34.76091933485449
Cutting,Cutting_Machine1,35.20000000000023,waiting_worker,35.1003898934636
Cutting,Cutting_Machine1,35.44626480603391,running,35.20000000000023
Cutting,Cutting_Machine1,35.500000000000234,waiting_worker,35.44626480603391
Cutting,Cutting_Machine1,35.54264357397999,running,35.500000000000234
Cutting,Cutting_Machine1,35.600000000000236,waiting_worker,35.54264357397999
Cutting,Cutting_Machine1,36.08144173391968,running,35.600000000000236
Cutting,Cutting_Machine1,36.337435821999634,idle,36.08144173391968
Cutting,Cutting_Machine1,36.443397509023285,waiting_worker,36.337435821999634
Cutting,Cutting_Machine1,36.50000000000025,setup,36.443397509023285
Cutting,Cutting_Machine1,36.78064578899523,running,36.50000000000025
Cutting,Cutting_Machine1,37.000000000000256,waiting_worker,36.78064578899523
Cutting,Cutting_Machine1,37.40262946813498,running,37.000000000000256
Cutting,Cutting_Machine1,37.77926804056792,idle,37.40262946813498
Cutting,Cutting_Machine1,38.047102299200176,setup,37.77926804056792
Cutting,Cutting_Machine1,38.10000000000027,waiting_worker,38.047102299200176
Cutting,Cutting_Machine1,38.55731838046318,setup,38.10000000000027
Cutting,Cutting_Machine1,38.60000000000028,waiting_worker,38.55731838046318
Cutting,Cutting_Machine1,39.48642413487161,setup,38.60000000000028
Cutting,Cutting_Machine1,39.706861882498856,running,39.48642413487161
Cutting,Cutting_Machine1,39.84235393610445,setup,39.706861882498856
Cutting,Cutting_Machine1,40.036919245138705,idle,39.84235393610445
Cutting,Cutting_Machine1,40.096076930705586,running,40.036919245138705
Cutting,Cutting_Machine1,40.097616991852405,waiting_worker,40.096076930705586
Cutting,Cutting_Machine1,40.1000000000003,setup,40.097616991852405
Cutting,Cutting_Machine1,40.37126246877036,running,40.1000000000003
Cutting,Cutting_Machine1,40.39781248151415,waiting_worker,40.37126246877036
Cutting,Cutting_Machine1,40.400000000000304,idle,40.39781248151415
Cutting,Cutting_Machine1,40.61711179019573,setup,40.400000000000304
Cutting,Cutting_Machine1,40.70000000000031,waiting_worker,40.61711179019573
Cutting,Cutting_Machine1,40.88545333295403,running,40.70000000000031
Cutting,Cutting_Machine1,41.336085217640324,idle,40.88545333295403
Cutting,Cutting_Machine1,41.453826050220755,setup,41.336085217640324
Cutting,Cutting_Machine1,41.59932824671263,idle,41.453826050220755
Cutting,Cutting_Machine1,41.60000000000032,waiting_worker,41.59932824671263
Cutting,Cutting_Machine1,41.85031216925848,running,41.60000000000032
Cutting,Cutting_Machine1,42.53888649106099,setup,41.85031216925848
Cutting,Cutting_Machine1,42.500408134306966,calendar_off,42.000408134306994
Cutting,Cutting_Machine1,42.50104166666695,calendar_off,42.00104166666698
Cutting,Cutting_Machine1,42.501822916666946,calendar_off,42.001822916666974
Cutting,Cutting_Machine1,42.50202341180535,calendar_off,42.002023411805375
Cutting,Cutting_Machine1,42.50208153496247,calendar_off,42.0020815349625
Cutting,Cutting_Machine1,42.50260416666694,calendar_off,42.00260416666697
Cutting,Cutting_Machine1,42.50260416666696,calendar_off,42.00260416666699
Cutting,Cutting_Machine1,42.502694348213254,calendar_off,42.00269434821328
Cutting,Cutting_Machine1,42.50291633592512,calendar_off,42.00291633592515
Cutting,Cutting_Machine1,42.50342496920124,calendar_off,42.00342496920127
Cutting,Cutting_Machine1,42.50376100591609,calendar_off,42.00376100591612
Cutting,Cutting_Machine1,42.62088167738808,setup,42.53888649106099
Cutting,Cutting_Machine1,43.3673603986853,idle,42.62088167738808
Cutting,Cutting_Machine1,43.53061746437733,setup,43.3673603986853
Cutting,Cutting_Machine1,43.7080756070002,running,43.53061746437733
Cutting,Cutting_Machine1,44.08329587885087,idle,43.7080756070002
Cutting,Cutting_Machine1,44.15764102214209,setup,44.08329587885087
Cutting,Cutting_Machine1,44.294522305050286,idle,44.15764102214209
Cutting,Cutting_Machine1,44.41047074254062,setup,44.294522305050286
Cutting,Cutting_Machine1,44.80631222142298,idle,44.41047074254062
Cutting,Cutting_Machine1,44.90000000000037,waiting_worker,44.80631222142298
Cutting,Cutting_Machine1,45.041650940009994,setup,44.90000000000037
Cutting,Cutting_Machine1,45.84127345380924,idle,45.041650940009994
Cutting,Cutting_Machine1,54.48346609225143,setup,45.84127345380924
Cutting,Cutting_Machine1,54.001525045517084,calendar_off,46.00152504551754
Cutting,Cutting_Machine1,54.00169012047545,calendar_off,46.00169012047591
Cutting,Cutting_Machine1,54.0018139717165,calendar_off,46.001813971716956
Cutting,Cutting_Machine1,54.00182291666658,calendar_off,46.00182291666704
Cutting,Cutting_Machine1,54.003534131043544,calendar_off,46.003534131044
Cutting,Cutting_Machine1,54.790954932240695,idle,54.48346609225143
Cutting,Cutting_Machine1,55.472439155971394,running,54.790954932240695
Cutting,Cutting_Machine1,56.163933928754965,idle,55.472439155971394
Cutting,Cutting_Machine1,59.29497007372712,setup,56.163933928754965
Cutting,Cutting_Machine1,58.500426970953455,calendar_off,58.000426970953484
Cutting,Cutting_Machine1,58.504038095421606,calendar_off,58.004038095421635
Cutting,Cutting_Machine1,60.748937109912085,idle,59.29497007372712
Cutting,Cutting_Machine1,60.800000000000594,waiting_worker,60.748937109912085
Cutting,Cutting_Machine1,62.35316944918894,setup,60.800000000000594
Cutting,Cutting_Machine1,62.40000000000062,waiting_worker,62.35316944918894
Cutting,Cutting_Machine1,63.19760239760299,setup,62.40000000000062
Cutting,Cutting_Machine1,63.56647305222633,running,63.19760239760299
Cutting,Cutting_Machine1,63.600000000000634,waiting_worker,63.56647305222633
Cutting,Cutting_Machine1,63.77735863481005,running,63.600000000000634
Cutting,Cutting_Machine1,63.80000000000064,waiting_worker,63.77735863481005
Cutting,Cutting_Machine1,64.59710971706166,running,63.80000000000064
Cutting,Cutting_Machine1,64.6000000000006,waiting_worker,64.59710971706166
Cutting,Cutting_Machine1,65.28918781487295,running,64.6000000000006
Cutting,Cutting_Machine1,65.30000000000057,waiting_worker,65.28918781487295
Cutting,Cutting_Machine1,65.40726733474702,running,65.30000000000057
Cutting,Cutting_Machine1,65.50000000000055,waiting_worker,65.40726733474702
Cutting,Cutting_Machine1,67.3057986920272,running,65.50000000000055
Cutting,Cutting_Machine1,66.50026041666719,calendar_off,66.00026041666722
Cutting,Cutting_Machine1,66.50255031426963,calendar_off,66.00255031426966
Cutting,Cutting_Machine1,66.50260416666724,calendar_off,66.00260416666727
Cutting,Cutting_Machine1,66.50260416666727,calendar_off,66.0026041666673
Cutting,Cutting_Machine1,66.50273259132479,calendar_off,66.00273259132481
Cutting,Cutting_Machine1,66.5033854166672,calendar_off,66.00338541666723
Cutting,Cutting_Machine1,66.50338541666727,calendar_off,66.0033854166673
Cutting,Cutting_Machine1,67.40000000000045,waiting_worker,67.3057986920272
Cutting,Cutting_Machine1,67.6165282338129,running,67.40000000000045
Cutting,Cutting_Machine1,67.90316050215456,setup,67.6165282338129
Cutting,Cutting_Machine1,68.00000000000041,waiting_worker,67.90316050215456
Cutting,Cutting_Machine1,68.16003384948013,running,68.00000000000041
Cutting,Cutting_Machine1,69.16715416040556,setup,68.16003384948013
Cutting,Cutting_Machine1,69.19687573950688,waiting_worker,69.16715416040556
Cutting,Cutting_Machine1,69.20000000000034,idle,69.19687573950688
Cutting,Cutting_Machine1,69.31398281516874,setup,69.20000000000034
Cutting,Cutting_Machine1,69.34935830919147,waiting_worker,69.31398281516874
Cutting,Cutting_Machine1,69.38496365422623,setup,69.34935830919147
Cutting,Cutting_Machine1,69.40000000000033,idle,69.38496365422623
Cutting,Cutting_Machine1,69.79796737351292,running,69.40000000000033
Cutting,Cutting_Machine1,69.80000000000031,waiting_worker,69.79796737351292
Cutting,Cutting_Machine1,69.80657814029833,setup,69.80000000000031
Cutting,Cutting_Machine1,78.16195262499552,idle,69.80657814029833
Cutting,Cutting_Machine1,78.00026041666662,calendar_off,70.00026041666707
Cutting,Cutting_Machine1,78.00026041666662,calendar_off,70.00026041666707
Cutting,Cutting_Machine1,78.00026041666662,calendar_off,70.00026041666707
Cutting,Cutting_Machine1,78.00104166666655,calendar_off,70.001041666667
Cutting,Cutting_Machine1,78.00152220623042,calendar_off,70.00152220623087
Cutting,Cutting_Machine1,78.00182291666654,calendar_off,70.001822916667
Cutting,Cutting_Machine1,78.00182291666654,calendar_off,70.001822916667
Cutting,Cutting_Machine1,78.00182291666665,calendar_off,70.00182291666711
Cutting,Cutting_Machine1,78.00196247585768,calendar_off,70.00196247585814
Cutting,Cutting_Machine1,78.00242754805338,calendar_off,70.00242754805383
Cutting,Cutting_Machine1,78.00338541666652,calendar_off,70.00338541666697
Cutting,Cutting_Machine1,78.0038628902688,calendar_off,70.00386289026926
Cutting,Cutting_Machine1,78.25531035529393,setup,78.16195262499552
Cutting,Cutting_Machine1,78.74653238856105,idle,78.25531035529393
Cutting,Cutting_Machine1,78.74746837344982,setup,78.74653238856105
Cutting,Cutting_Machine1,78.81589208399193,idle,78.74746837344982
Cutting,Cutting_Machine1,78.86706440412722,waiting_worker,78.81589208399193
Cutting,Cutting_Machine1,79.04848360939398,running,78.86706440412722
Cutting,Cutting_Machine1,79.39941348973596,idle,79.04848360939398
Cutting,Cutting_Machine1,79.60564333420483,running,79.39941348973596
Cutting,Cutting_Machine1,79.77394393999197,setup,79.60564333420483
Cutting,Cutting_Machine1,79.78125489721297,running,79.77394393999197
Cutting,Cutting_Machine1,80.74773944913386,idle,79.78125489721297
Cutting,Cutting_Machine1,80.81052376359952,setup,80.74773944913386
Cutting,Cutting_Machine1,80.84682664308124,idle,80.81052376359952
Cutting,Cutting_Machine1,80.89999999999968,waiting_worker,80.84682664308124
Cutting,Cutting_Machine1,80.94005993908112,running,80.89999999999968
Cutting,Cutting_Machine1,81.07915953035688,idle,80.94005993908112
Cutting,Cutting_Machine1,81.35493596929086,setup,81.07915953035688
Cutting,Cutting_Machine1,81.74215523867134,idle,81.35493596929086
Cutting,Cutting_Machine1,81.79999999999963,waiting_worker,81.74215523867134
Cutting,Cutting_Machine1,82.66968339859308,running,81.79999999999963
Cutting,Cutting_Machine1,82.5007668566586,calendar_off,82.00076685665863
Cutting,Cutting_Machine1,82.50090889340058,calendar_off,82.0009088934006
Cutting,Cutting_Machine1,82.5012364064026,calendar_off,82.00123640640263
Cutting,Cutting_Machine1,82.50182291666631,calendar_off,82.00182291666634
Cutting,Cutting_Machine1,82.5019061158005,calendar_off,82.00190611580052
Cutting,Cutting_Machine1,82.50257804594604,calendar_off,82.00257804594607
Cutting,Cutting_Machine1,82.50338541666626,calendar_off,82.00338541666629
Cutting,Cutting_Machine1,83.09877253153155,idle,82.66968339859308
Cutting,Cutting_Machine1,83.33826562259964,setup,83.09877253153155
Cutting,Cutting_Machine1,83.63194158284888,idle,83.33826562259964
Cutting,Cutting_Machine1,84.63225848399674,setup,83.63194158284888
Cutting,Cutting_Machine1,85.08207564973253,idle,84.63225848399674
Cutting,Cutting_Machine1,85.09294063019806,setup,85.08207564973253
Cutting,Cutting_Machine1,87.29742793157928,idle,85.09294063019806
Cutting,Cutting_Machine1,87.29999999999932,waiting_worker,87.29742793157928
Cutting,Cutting_Machine1,89.24446431038706,running,87.29999999999932
Cutting,Cutting_Machine1,89.71405359395804,setup,89.24446431038706
Cutting,Cutting_Machine1,89.79999999999917,waiting_worker,89.71405359395804
Cutting,Cutting_Machine1,90.64343556186988,setup,89.79999999999917
Cutting,Cutting_Machine1,90.50328632866253,calendar_off,90.00328632866255
Cutting,Cutting_Machine1,90.50338541666581,calendar_off,90.00338541666584
Cutting,Cutting_Machine1,92.21437860764885,idle,90.64343556186988
Cutting,Cutting_Machine1,92.29999999999903,waiting_worker,92.21437860764885
Cutting,Cutting_Machine1,92.66468733578475,setup,92.29999999999903
Cutting,Cutting_Machine1,102.46997547405361,running,92.66468733578475
Cutting,Cutting_Machine1,102.00088525245096,calendar_off,94.00088525245141
Cutting,Cutting_Machine1,102.00104495564963,calendar_off,94.00104495565009
Cutting,Cutting_Machine1,102.49999999999845,waiting_worker,102.46997547405361
Cutting,Cutting_Machine1,102.97234867739728,setup,102.49999999999845
Cutting,Cutting_Machine1,102.99999999999842,waiting_worker,102.97234867739728
Cutting,Cutting_Machine1,103.04917141265285,running,102.99999999999842
Cutting,Cutting_Machine1,103.09999999999842,waiting_worker,103.04917141265285
Cutting,Cutting_Machine1,104.36737837170188,running,103.09999999999842
