sim_time,product,stage,defect_detected,duration_h,escaped,qc_present,reworked,scrap
9.771805116032526,ProductA,Cutting,0,3.671805116032532,0,True,0,0
9.804335234216072,ProductA,Cutting,0,3.704335234216078,0,True,0,0
9.811013730142509,ProductA,Cutting,0,3.711013730142515,0,True,0,0
9.974867268904301,ProductA,Cutting,0,3.874867268904307,0,True,0,0
10.51797152451525,ProductA,Cutting,0,4.417971524515256,0,True,0,0
10.56712068273452,ProductB,Routing,0,4.467120682734526,0,True,0,0
10.725506404849792,ProductA,Cutting,0,4.625506404849798,0,True,0,0
10.768282119185557,ProductA,Cutting,0,4.668282119185562,0,True,0,0
10.797113726797779,ProductA,Cutting,0,4.6971137267977845,0,True,0,0
10.820049563565748,ProductA,Cutting,0,4.720049563565754,0,True,0,0
10.868271835131669,ProductA,Cutting,0,4.768271835131674,0,True,0,0
11.002767627021708,ProductA,Cutting,0,4.9027676270217135,0,True,0,0
11.041462108286634,ProductA,Cutting,0,4.94146210828664,0,True,0,0
11.0612453863012,ProductA,Cutting,0,4.961245386301206,0,True,0,0
11.147780629787643,ProductB,Routing,0,5.047780629787649,0,True,0,0
11.195920446550565,ProductA,Cutting,0,5.09592044655057,0,True,0,0
11.239033934647297,ProductB,Routing,0,5.139033934647303,0,True,0,0
11.292806491852554,ProductA,Cutting,0,5.19280649185256,0,True,0,0
11.299224283745135,ProductA,Cutting,0,5.19922428374514,0,True,0,0
11.691104743921315,ProductB,Routing,0,5.591104743921321,0,True,0,0
15.343495823511146,ProductB,Cutting,0,4.743495823511168,0,True,0,0
15.546324699338868,ProductB,Cutting,0,4.246324699338892,0,True,0,0
15.76304385334024,ProductB,Cutting,0,4.563043853340265,0,True,0,0
16.19656484328569,ProductB,Cutting,0,4.496564843285714,0,True,0,0
16.284532757319877,ProductA,Routing,0,6.484532757319895,0,True,0,0
17.51039070121431,ProductA,Routing,0,6.410390701214332,0,True,0,0
17.672686238111922,ProductA,Routing,0,6.372686238111946,0,True,0,0
17.82723407038914,ProductA,Routing,0,7.22723407038916,0,True,0,0
18.511896202987618,ProductA,Routing,0,7.411896202987641,0,True,0,0
18.53322609982607,ProductA,Routing,0,8.63322609982609,0,True,0,0
18.5752538982507,ProductA,Routing,0,7.475253898250724,0,True,0,0
18.602484104454,ProductA,Routing,0,8.702484104454019,0,True,0,0
18.76963452789283,ProductA,Routing,0,7.469634527892854,0,True,0,0
18.811244494630433,ProductA,Routing,0,8.011244494630455,0,True,0,0
18.896505784165846,ProductA,Routing,0,8.096505784165869,0,True,0,0
18.96974533874132,ProductA,Routing,0,8.969745338741339,0,True,0,0
19.057354862447127,ProductA,Routing,0,8.15735486244715,0,True,0,0
19.162329055641827,ProductA,Routing,0,7.962329055641851,0,True,0,0
19.17258865273285,ProductA,Routing,1,8.37258865273287,0,True,1,0
20.007765629230043,ProductA,Routing,0,9.107765629230066,0,True,0,0
21.6850654029382,ProductB,Painting,0,5.88506540293824,0,True,0,0
30.484116153328976,ProductB,Painting,0,14.884116153329016,0,True,0,0
30.493105644489155,ProductB,Painting,0,15.093105644489194,0,True,0,0
31.86100433233685,ProductA,Painting,0,14.16100433233687,0,True,0,0
32.83863997023064,ProductA,Painting,0,15.238639970230658,0,True,0,0
33.14642180010104,ProductA,Painting,0,16.846421800101076,0,True,0,0
33.33266379196707,ProductB,Painting,0,17.13266379196711,0,True,0,0
33.40262105327983,ProductA,Painting,0,14.802621053279836,0,True,0,0
33.858952338874374,ProductA,Painting,0,15.25895233887438,0,True,0,0
34.520265307280184,ProductA,Painting,0,15.92026530728019,0,True,0,0
35.1003898934636,ProductA,Painting,0,17.200389893463615,0,True,0,0
35.44626480603391,ProductA,Painting,0,16.746264806033913,0,True,0,0
35.54264357397999,ProductA,Painting,0,16.64264357397999,0,True,0,0
35.73642664950924,ProductA,Painting,0,16.836426649509242,0,True,0,0
36.08144173391968,ProductA,Cutting,0,5.581441733919519,0,True,0,0
36.12999197868804,ProductA,Cutting,0,5.629991978687876,0,True,0,0
36.337435821999634,ProductA,Painting,0,17.13743582199963,0,True,0,0
36.401213139254935,ProductA,Painting,0,17.201213139254932,0,True,0,0
36.78064578899523,ProductA,Painting,0,17.980645788995233,0,True,0,0
36.78295621171751,ProductA,Painting,0,17.68295621171751,0,True,0,0
36.896329198584866,ProductA,Painting,0,17.896329198584866,0,True,0,0
37.40262946813498,ProductA,Cutting,0,4.002629468134778,0,True,0,0
38.047102299200176,ProductB,Routing,0,5.147102299199979,0,True,0,0
38.55731838046318,ProductB,Routing,0,6.657318380462996,0,True,0,0
38.563189245496254,ProductB,Routing,0,16.863189245496216,0,True,0,0
39.84235393610445,ProductA,Cutting,1,6.342353936104246,0,True,1,0
