sim_time,co2_kg,hours,km,kwh,mode
33.08593310357741,0.02144,0.1,0.1,0.0776,forklift
33.377798328950625,0.02144,0.1,0.1,0.0776,forklift
33.3820723353027,0.02144,0.1,0.1,0.0776,forklift
33.50364332690695,0.02144,0.1,0.1,0.0776,forklift
35.200881613245315,0.02144,0.1,0.1,0.0776,forklift
35.32882659298592,0.02144,0.1,0.1,0.0776,forklift
35.57519657316324,0.02144,0.1,0.1,0.0776,forklift
35.63865105897536,0.02144,0.1,0.1,0.0776,forklift
36.36509641030606,0.02144,0.1,0.1,0.0776,forklift
36.50209277612943,0.02144,0.1,0.1,0.0776,forklift
36.817924251855295,0.02144,0.1,0.1,0.0776,forklift
36.85929804754688,0.02144,0.1,0.1,0.0776,forklift
37.84722439211093,0.02144,0.1,0.1,0.0776,forklift
38.122749267003606,0.02144,0.1,0.1,0.0776,forklift
38.1235932788413,0.02144,0.1,0.1,0.0776,forklift
38.27021268978325,0.02144,0.1,0.1,0.0776,forklift
38.42051711124497,0.02144,0.1,0.1,0.0776,forklift
38.64576544249032,0.02144,0.1,0.1,0.0776,forklift
40.66268267944509,0.02144,0.1,0.1,0.0776,forklift
40.84190746062984,0.02144,0.1,0.1,0.0776,forklift
41.00341868031141,0.02144,0.1,0.1,0.0776,forklift
41.04928825286194,0.02144,0.1,0.1,0.0776,forklift
41.281233127761496,0.02144,0.1,0.1,0.0776,forklift
41.38810156078216,0.02144,0.1,0.1,0.0776,forklift
41.74817686036352,0.02144,0.1,0.1,0.0776,forklift
42.560728281980495,0.02144,0.1,0.1,0.0776,forklift
42.638593436235794,0.02144,0.1,0.1,0.0776,forklift
42.79595280590018,0.02144,0.1,0.1,0.0776,forklift
42.812586997996256,0.02144,0.1,0.1,0.0776,forklift
43.57500568027253,0.02144,0.1,0.1,0.0776,forklift
44.346430521639356,0.02144,0.1,0.1,0.0776,forklift
45.10006754676381,0.02144,0.1,0.1,0.0776,forklift
45.286841069059484,0.02144,0.1,0.1,0.0776,forklift
45.683068673605646,0.02144,0.1,0.1,0.0776,forklift
45.77113203834593,0.02144,0.1,0.1,0.0776,forklift
54.1213939253271,0.02144,0.1,0.1,0.0776,forklift
54.26783204943155,0.02144,0.1,0.1,0.0776,forklift
54.76647703753625,0.02144,0.1,0.1,0.0776,forklift
55.132016370799136,0.02144,0.1,0.1,0.0776,forklift
55.44761183461475,0.02144,0.1,0.1,0.0776,forklift
56.076271747937334,0.02144,0.1,0.1,0.0776,forklift
56.26909534738872,0.02144,0.1,0.1,0.0776,forklift
56.86283038832413,0.02144,0.1,0.1,0.0776,forklift
57.358765635817974,0.02144,0.1,0.1,0.0776,forklift
57.37349144193681,0.02144,0.1,0.1,0.0776,forklift
58.781582385731575,0.02144,0.1,0.1,0.0776,forklift
59.08908929620539,0.02144,0.1,0.1,0.0776,forklift
59.4509625441265,0.02144,0.1,0.1,0.0776,forklift
59.70195403947186,0.02144,0.1,0.1,0.0776,forklift
59.74550798942972,0.02144,0.1,0.1,0.0776,forklift
59.925072478336034,0.02144,0.1,0.1,0.0776,forklift
60.124339549877185,0.02144,0.1,0.1,0.0776,forklift
60.17448155890222,0.02144,0.1,0.1,0.0776,forklift
60.54918700848568,0.02144,0.1,0.1,0.0776,forklift
60.73385074123992,0.02144,0.1,0.1,0.0776,forklift
61.2405275241141,0.02144,0.1,0.1,0.0776,forklift
63.12373256107126,0.02144,0.1,0.1,0.0776,forklift
63.42029241662711,0.02144,0.1,0.1,0.0776,forklift
63.705617509855315,0.02144,0.1,0.1,0.0776,forklift
63.748120983548205,0.02144,0.1,0.1,0.0776,forklift
64.22006277728322,0.02144,0.1,0.1,0.0776,forklift
65.25862496299402,0.02144,0.1,0.1,0.0776,forklift
65.58212223313129,0.02144,0.1,0.1,0.0776,forklift
65.83004286232847,0.02144,0.1,0.1,0.0776,forklift
66.69756411290263,0.02144,0.1,0.1,0.0776,forklift
67.1214191180638,0.02144,0.1,0.1,0.0776,forklift
67.71633967106246,0.02144,0.1,0.1,0.0776,forklift
69.14233206140943,0.02144,0.1,0.1,0.0776,forklift
69.17071143209759,0.02144,0.1,0.1,0.0776,forklift
69.64207065614383,0.02144,0.1,0.1,0.0776,forklift
69.68401426576332,0.02144,0.1,0.1,0.0776,forklift
78.40464784997192,0.02144,0.1,0.1,0.0776,forklift
78.62515970229363,0.02144,0.1,0.1,0.0776,forklift
78.88479619776197,0.02144,0.1,0.1,0.0776,forklift
79.09722899690982,0.02144,0.1,0.1,0.0776,forklift
79.25078143932556,0.02144,0.1,0.1,0.0776,forklift
79.50157022900258,0.02144,0.1,0.1,0.0776,forklift
79.71717319483373,0.02144,0.1,0.1,0.0776,forklift
80.4853790549663,0.02144,0.1,0.1,0.0776,forklift
80.92496081061034,0.02144,0.1,0.1,0.0776,forklift
81.11001371731165,0.02144,0.1,0.1,0.0776,forklift
81.18756928053034,0.02144,0.1,0.1,0.0776,forklift
81.47683210816848,0.02144,0.1,0.1,0.0776,forklift
81.67570725463023,0.02144,0.1,0.1,0.0776,forklift
81.82659283368616,0.02144,0.1,0.1,0.0776,forklift
81.94855988489819,0.02144,0.1,0.1,0.0776,forklift
83.2285772838616,0.02144,0.1,0.1,0.0776,forklift
83.92566172333042,0.02144,0.1,0.1,0.0776,forklift
84.14256387385373,0.02144,0.1,0.1,0.0776,forklift
84.91807907905952,0.02144,0.1,0.1,0.0776,forklift
85.2604913589367,0.02144,0.1,0.1,0.0776,forklift
85.45592872845184,0.02144,0.1,0.1,0.0776,forklift
85.57919284481476,0.02144,0.1,0.1,0.0776,forklift
85.6407295957458,0.02144,0.1,0.1,0.0776,forklift
85.90913602233582,0.02144,0.1,0.1,0.0776,forklift
86.66334215634029,0.02144,0.1,0.1,0.0776,forklift
88.105118741802,0.02144,0.1,0.1,0.0776,forklift
88.69869392231907,0.02144,0.1,0.1,0.0776,forklift
89.11792940067035,0.02144,0.1,0.1,0.0776,forklift
89.45126279918412,0.02144,0.1,0.1,0.0776,forklift
89.56765593135434,0.02144,0.1,0.1,0.0776,forklift
89.71865603586717,0.02144,0.1,0.1,0.0776,forklift
90.94422236624436,0.02144,0.1,0.1,0.0776,forklift
91.11431645197112,0.02144,0.1,0.1,0.0776,forklift
91.25421922258192,0.02144,0.1,0.1,0.0776,forklift
91.30400235191563,0.02144,0.1,0.1,0.0776,forklift
93.43777493722449,0.02144,0.1,0.1,0.0776,forklift
93.77832996644959,0.02144,0.1,0.1,0.0776,forklift
93.77924397022487,0.02144,0.1,0.1,0.0776,forklift
102.21102009761938,0.02144,0.1,0.1,0.0776,forklift
102.29688798662693,0.02144,0.1,0.1,0.0776,forklift
103.04048050928817,0.02144,0.1,0.1,0.0776,forklift
103.0517212445217,0.02144,0.1,0.1,0.0776,forklift
103.70188146762045,0.02144,0.1,0.1,0.0776,forklift
103.85484480219765,0.02144,0.1,0.1,0.0776,forklift
104.12224344837595,0.02144,0.1,0.1,0.0776,forklift
104.35627599509223,0.02144,0.1,0.1,0.0776,forklift
104.60715726562053,0.02144,0.1,0.1,0.0776,forklift
104.72372565047974,0.02144,0.1,0.1,0.0776,forklift
105.13393003865748,0.02144,0.1,0.1,0.0776,forklift
105.34210471470179,0.02144,0.1,0.1,0.0776,forklift
105.47812658912223,0.02144,0.1,0.1,0.0776,forklift
105.93541274948602,0.02144,0.1,0.1,0.0776,forklift
106.90212365199754,0.02144,0.1,0.1,0.0776,forklift
107.51160968928478,0.02144,0.1,0.1,0.0776,forklift
107.5634226762623,0.02144,0.1,0.1,0.0776,forklift
109.55622960833752,0.02144,0.1,0.1,0.0776,forklift
110.11325571316911,0.02144,0.1,0.1,0.0776,forklift
110.22257109797964,0.02144,0.1,0.1,0.0776,forklift
110.53312830161231,0.02144,0.1,0.1,0.0776,forklift
111.16695537262763,0.02144,0.1,0.1,0.0776,forklift
111.20389531681305,0.02144,0.1,0.1,0.0776,forklift
111.21603948293205,0.02144,0.1,0.1,0.0776,forklift
111.35167070102149,0.02144,0.1,0.1,0.0776,forklift
111.51153260423315,0.02144,0.1,0.1,0.0776,forklift
112.34100833996632,0.02144,0.1,0.1,0.0776,forklift
112.34199460523337,0.02144,0.1,0.1,0.0776,forklift
112.53806486824281,0.02144,0.1,0.1,0.0776,forklift
112.82027193017787,0.02144,0.1,0.1,0.0776,forklift
112.9125908308505,0.02144,0.1,0.1,0.0776,forklift
113.35259546194172,0.02144,0.1,0.1,0.0776,forklift
113.59501258381137,0.02144,0.1,0.1,0.0776,forklift
113.88264418931793,0.02144,0.1,0.1,0.0776,forklift
114.69998070828447,0.02144,0.1,0.1,0.0776,forklift
114.97952150029158,0.02144,0.1,0.1,0.0776,forklift
115.44562235564744,0.02144,0.1,0.1,0.0776,forklift
116.18037693322229,0.02144,0.1,0.1,0.0776,forklift
116.44348167400138,0.02144,0.1,0.1,0.0776,forklift
117.74394350819524,0.02144,0.1,0.1,0.0776,forklift
117.81392130320918,0.02144,0.1,0.1,0.0776,forklift
126.20796037778805,0.02144,0.1,0.1,0.0776,forklift
126.71574005879647,0.02144,0.1,0.1,0.0776,forklift
126.79063120611283,0.02144,0.1,0.1,0.0776,forklift
127.00787958548011,0.02144,0.1,0.1,0.0776,forklift
127.43679309781164,0.02144,0.1,0.1,0.0776,forklift
127.46501384008948,0.02144,0.1,0.1,0.0776,forklift
127.75595910875208,0.02144,0.1,0.1,0.0776,forklift
127.88350106696349,0.02144,0.1,0.1,0.0776,forklift
127.88486957129453,0.02144,0.1,0.1,0.0776,forklift
128.0584832461223,0.02144,0.1,0.1,0.0776,forklift
128.48913933592152,0.02144,0.1,0.1,0.0776,forklift
128.63191199784652,0.02144,0.1,0.1,0.0776,forklift
131.2790531659501,0.02144,0.1,0.1,0.0776,forklift
131.87056134508526,0.02144,0.1,0.1,0.0776,forklift
132.1144629432578,0.02144,0.1,0.1,0.0776,forklift
132.4024696062419,0.02144,0.1,0.1,0.0776,forklift
132.76526515536037,0.02144,0.1,0.1,0.0776,forklift
132.95637380350934,0.02144,0.1,0.1,0.0776,forklift
133.2049084867711,0.02144,0.1,0.1,0.0776,forklift
133.50892737422464,0.02144,0.1,0.1,0.0776,forklift
133.53232535983008,0.02144,0.1,0.1,0.0776,forklift
133.60171072406405,0.02144,0.1,0.1,0.0776,forklift
134.26940465582842,0.02144,0.1,0.1,0.0776,forklift
134.4119696137759,0.02144,0.1,0.1,0.0776,forklift
134.7646742918756,0.02144,0.1,0.1,0.0776,forklift
135.0834274782347,0.02144,0.1,0.1,0.0776,forklift
135.29219035028618,0.02144,0.1,0.1,0.0776,forklift
135.70531996064645,0.02144,0.1,0.1,0.0776,forklift
135.8262129281464,0.02144,0.1,0.1,0.0776,forklift
136.17270266709247,0.02144,0.1,0.1,0.0776,forklift
136.98326898917236,0.02144,0.1,0.1,0.0776,forklift
137.05044927379757,0.02144,0.1,0.1,0.0776,forklift
137.8489065187757,0.02144,0.1,0.1,0.0776,forklift
139.04746212338637,0.02144,0.1,0.1,0.0776,forklift
139.70422762009233,0.02144,0.1,0.1,0.0776,forklift
139.8567561545339,0.02144,0.1,0.1,0.0776,forklift
174.15995200995675,0.02144,0.1,0.1,0.0776,forklift
174.37638511993214,0.02144,0.1,0.1,0.0776,forklift
174.55273524559848,0.02144,0.1,0.1,0.0776,forklift
175.0029654903555,0.02144,0.1,0.1,0.0776,forklift
175.0819140394515,0.02144,0.1,0.1,0.0776,forklift
175.1857371662357,0.02144,0.1,0.1,0.0776,forklift
175.25841946251236,0.02144,0.1,0.1,0.0776,forklift
175.52693527854103,0.02144,0.1,0.1,0.0776,forklift
175.83400109751557,0.02144,0.1,0.1,0.0776,forklift
175.91791318646403,0.02144,0.1,0.1,0.0776,forklift
175.98583002802377,0.02144,0.1,0.1,0.0776,forklift
176.36812672104224,0.02144,0.1,0.1,0.0776,forklift
176.41450888456285,0.02144,0.1,0.1,0.0776,forklift
176.63689406895244,0.02144,0.1,0.1,0.0776,forklift
176.85797039577417,0.02144,0.1,0.1,0.0776,forklift
177.32962808906296,0.02144,0.1,0.1,0.0776,forklift
177.77849176759958,0.02144,0.1,0.1,0.0776,forklift
180.53783311581174,0.02144,0.1,0.1,0.0776,forklift
180.8357206516508,0.02144,0.1,0.1,0.0776,forklift
181.28378046221752,0.02144,0.1,0.1,0.0776,forklift
181.49698157109358,0.02144,0.1,0.1,0.0776,forklift
181.49908623828875,0.02144,0.1,0.1,0.0776,forklift
181.92450381367564,0.02144,0.1,0.1,0.0776,forklift
182.488313402537,0.02144,0.1,0.1,0.0776,forklift
182.8332896123609,0.02144,0.1,0.1,0.0776,forklift
183.38750406200674,0.02144,0.1,0.1,0.0776,forklift
183.55691766620717,0.02144,0.1,0.1,0.0776,forklift
184.08488122894727,0.02144,0.1,0.1,0.0776,forklift
184.16441309040675,0.02144,0.1,0.1,0.0776,forklift
184.5140412855202,0.02144,0.1,0.1,0.0776,forklift
184.51900854869794,0.02144,0.1,0.1,0.0776,forklift
184.6164193857929,0.02144,0.1,0.1,0.0776,forklift
184.68482088774556,0.02144,0.1,0.1,0.0776,forklift
185.84167330637115,0.02144,0.1,0.1,0.0776,forklift
185.98128578713235,0.02144,0.1,0.1,0.0776,forklift
187.08684301546802,0.02144,0.1,0.1,0.0776,forklift
187.32651285236156,0.02144,0.1,0.1,0.0776,forklift
188.37642779923593,0.02144,0.1,0.1,0.0776,forklift
189.08516068089943,0.02144,0.1,0.1,0.0776,forklift
189.0873414834063,0.02144,0.1,0.1,0.0776,forklift
189.79293335368993,0.02144,0.1,0.1,0.0776,forklift
189.87873719538607,0.02144,0.1,0.1,0.0776,forklift
198.55614167678837,0.02144,0.1,0.1,0.0776,forklift
198.72075931394022,0.02144,0.1,0.1,0.0776,forklift
198.88517183360554,0.02144,0.1,0.1,0.0776,forklift
199.06652606211946,0.02144,0.1,0.1,0.0776,forklift
199.30164636963443,0.02144,0.1,0.1,0.0776,forklift
199.7738585674231,0.02144,0.1,0.1,0.0776,forklift
