event_id,event_type,sim_time,timestamp,order_id,item_id,job_id,product,stage,cycle_time,extra,machine_name
1,job_started,0,1760938610.0469902,Ord-00001,Ord-00001_item_1,Job_Ord-00001_1,ProductA,,,,
2,job_started,0,1760938610.0482352,Ord-00002,Ord-00002_item_1,Job_Ord-00002_1,ProductB,,,,
3,job_started,0,1760938610.0482352,Ord-00003,Ord-00003_item_1,Job_Ord-00003_1,ProductB,,,,
4,job_started,0,1760938610.0482352,Ord-00004,Ord-00004_item_1,Job_Ord-00004_1,ProductA,,,,
5,job_started,0,1760938610.0530019,Ord-00005,Ord-00005_item_1,Job_Ord-00005_1,ProductA,,,,
6,job_started,0,1760938610.0530019,Ord-00006,Ord-00006_item_1,Job_Ord-00006_1,ProductA,,,,
7,job_started,0,1760938610.0643687,Ord-00007,Ord-00007_item_1,Job_Ord-00007_1,ProductA,,,,
8,job_started,0,1760938610.0657115,Ord-00008,Ord-00008_item_1,Job_Ord-00008_1,ProductA,,,,
9,job_started,0,1760938610.0667372,Ord-00009,Ord-00009_item_1,Job_Ord-00009_1,ProductA,,,,
10,job_started,0,1760938610.067004,Ord-00010,Ord-00010_item_1,Job_Ord-00010_1,ProductA,,,,
11,job_started,0,1760938610.0680084,Ord-00011,Ord-00011_item_1,Job_Ord-00011_1,ProductB,,,,
12,job_started,0,1760938610.0682356,Ord-00012,Ord-00012_item_1,Job_Ord-00012_1,ProductA,,,,
13,job_started,0,1760938610.0682356,Ord-00013,Ord-00013_item_1,Job_Ord-00013_1,ProductA,,,,
14,job_started,0,1760938610.0696852,Ord-00014,Ord-00014_item_1,Job_Ord-00014_1,ProductA,,,,
15,job_started,0,1760938610.0696852,Ord-00015,Ord-00015_item_1,Job_Ord-00015_1,ProductA,,,,
16,job_started,0,1760938610.0696852,Ord-00016,Ord-00016_item_1,Job_Ord-00016_1,ProductB,,,,
17,job_started,0,1760938610.0708017,Ord-00017,Ord-00017_item_1,Job_Ord-00017_1,ProductA,,,,
18,job_started,0,1760938610.0721297,Ord-00018,Ord-00018_item_1,Job_Ord-00018_1,ProductA,,,,
19,job_started,0,1760938610.0733447,Ord-00019,Ord-00019_item_1,Job_Ord-00019_1,ProductA,,,,
20,job_started,0,1760938610.0733447,Ord-00020,Ord-00020_item_1,Job_Ord-00020_1,ProductA,,,,
21,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00001_1,,Cutting,,,
22,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00002_1,,Routing,,,
23,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00003_1,,Routing,,,
24,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00004_1,,Cutting,,,
25,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00005_1,,Cutting,,,
26,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00006_1,,Cutting,,,
27,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00007_1,,Cutting,,,
28,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00008_1,,Cutting,,,
29,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00009_1,,Cutting,,,
30,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00010_1,,Cutting,,,
31,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00011_1,,Routing,,,
32,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00012_1,,Cutting,,,
33,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00013_1,,Cutting,,,
34,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00014_1,,Cutting,,,
35,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00015_1,,Cutting,,,
36,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00016_1,,Routing,,,
37,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00017_1,,Cutting,,,
38,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00018_1,,Cutting,,,
39,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00019_1,,Cutting,,,
40,worker_wait_start,6.0499999999999865,1760938610.081318,,,Job_Ord-00020_1,,Cutting,,,
41,worker_wait_end,6.099999999999994,1760938610.0841835,,,Job_Ord-00001_1,,Cutting,,{'worker_id': 'W001'},
42,material_wait_end,6.099999999999994,1760938610.0854392,,,Job_Ord-00001_1,,Cutting,,,
43,stage_queued,6.099999999999994,1760938610.0854392,,,Job_Ord-00001_1,,Cutting,,,Cutting_Machine1
44,worker_wait_end,6.099999999999994,1760938610.0854392,,,Job_Ord-00002_1,,Routing,,{'worker_id': 'W001'},
45,material_wait_end,6.099999999999994,1760938610.0854392,,,Job_Ord-00002_1,,Routing,,,
46,stage_queued,6.099999999999994,1760938610.086419,,,Job_Ord-00002_1,,Routing,,,Routing_Machine1
47,worker_wait_end,6.099999999999994,1760938610.0865,,,Job_Ord-00003_1,,Routing,,{'worker_id': 'W001'},
48,material_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00003_1,,Routing,,,
49,stage_queued,6.099999999999994,1760938610.0866401,,,Job_Ord-00003_1,,Routing,,,Routing_Machine1
50,worker_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00004_1,,Cutting,,{'worker_id': 'W001'},
51,material_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00004_1,,Cutting,,,
52,stage_queued,6.099999999999994,1760938610.0866401,,,Job_Ord-00004_1,,Cutting,,,Cutting_Machine1
53,worker_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00005_1,,Cutting,,{'worker_id': 'W001'},
54,material_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00005_1,,Cutting,,,
55,stage_queued,6.099999999999994,1760938610.0866401,,,Job_Ord-00005_1,,Cutting,,,Cutting_Machine1
56,worker_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00006_1,,Cutting,,{'worker_id': 'W001'},
57,material_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00006_1,,Cutting,,,
58,stage_queued,6.099999999999994,1760938610.0866401,,,Job_Ord-00006_1,,Cutting,,,Cutting_Machine1
59,worker_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00007_1,,Cutting,,{'worker_id': 'W001'},
60,material_wait_end,6.099999999999994,1760938610.0866401,,,Job_Ord-00007_1,,Cutting,,,
61,stage_queued,6.099999999999994,1760938610.0874684,,,Job_Ord-00007_1,,Cutting,,,Cutting_Machine1
62,worker_wait_end,6.099999999999994,1760938610.0874684,,,Job_Ord-00008_1,,Cutting,,{'worker_id': 'W001'},
63,material_wait_end,6.099999999999994,1760938610.0874684,,,Job_Ord-00008_1,,Cutting,,,
64,stage_queued,6.099999999999994,1760938610.0874684,,,Job_Ord-00008_1,,Cutting,,,Cutting_Machine1
65,worker_wait_end,6.099999999999994,1760938610.0874684,,,Job_Ord-00009_1,,Cutting,,{'worker_id': 'W001'},
66,material_wait_end,6.099999999999994,1760938610.0879734,,,Job_Ord-00009_1,,Cutting,,,
67,stage_queued,6.099999999999994,1760938610.0884047,,,Job_Ord-00009_1,,Cutting,,,Cutting_Machine1
68,worker_wait_end,6.099999999999994,1760938610.0884047,,,Job_Ord-00010_1,,Cutting,,{'worker_id': 'W001'},
69,material_wait_end,6.099999999999994,1760938610.0884047,,,Job_Ord-00010_1,,Cutting,,,
70,stage_queued,6.099999999999994,1760938610.0884047,,,Job_Ord-00010_1,,Cutting,,,Cutting_Machine1
71,worker_wait_end,6.099999999999994,1760938610.0884047,,,Job_Ord-00011_1,,Routing,,{'worker_id': 'W001'},
72,material_wait_end,6.099999999999994,1760938610.089428,,,Job_Ord-00011_1,,Routing,,,
73,stage_queued,6.099999999999994,1760938610.0896971,,,Job_Ord-00011_1,,Routing,,,Routing_Machine1
74,worker_wait_end,6.099999999999994,1760938610.0896971,,,Job_Ord-00012_1,,Cutting,,{'worker_id': 'W001'},
75,material_wait_end,6.099999999999994,1760938610.0896971,,,Job_Ord-00012_1,,Cutting,,,
76,stage_queued,6.099999999999994,1760938610.0896971,,,Job_Ord-00012_1,,Cutting,,,Cutting_Machine1
77,worker_wait_end,6.099999999999994,1760938610.0896971,,,Job_Ord-00013_1,,Cutting,,{'worker_id': 'W001'},
78,material_wait_end,6.099999999999994,1760938610.0896971,,,Job_Ord-00013_1,,Cutting,,,
79,stage_queued,6.099999999999994,1760938610.0907204,,,Job_Ord-00013_1,,Cutting,,,Cutting_Machine1
80,worker_wait_end,6.099999999999994,1760938610.0907204,,,Job_Ord-00014_1,,Cutting,,{'worker_id': 'W001'},
81,material_wait_end,6.099999999999994,1760938610.0910046,,,Job_Ord-00014_1,,Cutting,,,
82,stage_queued,6.099999999999994,1760938610.0910046,,,Job_Ord-00014_1,,Cutting,,,Cutting_Machine1
83,worker_wait_end,6.099999999999994,1760938610.0910046,,,Job_Ord-00015_1,,Cutting,,{'worker_id': 'W001'},
84,material_wait_end,6.099999999999994,1760938610.0910046,,,Job_Ord-00015_1,,Cutting,,,
85,stage_queued,6.099999999999994,1760938610.0910046,,,Job_Ord-00015_1,,Cutting,,,Cutting_Machine1
86,worker_wait_end,6.099999999999994,1760938610.0910046,,,Job_Ord-00016_1,,Routing,,{'worker_id': 'W001'},
87,material_wait_end,6.099999999999994,1760938610.0920076,,,Job_Ord-00016_1,,Routing,,,
88,stage_queued,6.099999999999994,1760938610.0923014,,,Job_Ord-00016_1,,Routing,,,Routing_Machine1
89,worker_wait_end,6.099999999999994,1760938610.0923014,,,Job_Ord-00017_1,,Cutting,,{'worker_id': 'W001'},
90,material_wait_end,6.099999999999994,1760938610.0923014,,,Job_Ord-00017_1,,Cutting,,,
91,stage_queued,6.099999999999994,1760938610.0923014,,,Job_Ord-00017_1,,Cutting,,,Cutting_Machine1
92,worker_wait_end,6.099999999999994,1760938610.0923014,,,Job_Ord-00018_1,,Cutting,,{'worker_id': 'W001'},
93,material_wait_end,6.099999999999994,1760938610.0923014,,,Job_Ord-00018_1,,Cutting,,,
94,stage_queued,6.099999999999994,1760938610.0933242,,,Job_Ord-00018_1,,Cutting,,,Cutting_Machine1
95,worker_wait_end,6.099999999999994,1760938610.0933242,,,Job_Ord-00019_1,,Cutting,,{'worker_id': 'W001'},
96,material_wait_end,6.099999999999994,1760938610.093551,,,Job_Ord-00019_1,,Cutting,,,
97,stage_queued,6.099999999999994,1760938610.093551,,,Job_Ord-00019_1,,Cutting,,,Cutting_Machine1
98,worker_wait_end,6.099999999999994,1760938610.093551,,,Job_Ord-00020_1,,Cutting,,{'worker_id': 'W001'},
99,material_wait_end,6.099999999999994,1760938610.093551,,,Job_Ord-00020_1,,Cutting,,,
100,stage_queued,6.099999999999994,1760938610.093551,,,Job_Ord-00020_1,,Cutting,,,Cutting_Machine1
101,stage_exit,9.74897300230801,1760938610.1124249,,,Job_Ord-00005_1,ProductA,Cutting,,{'stage_flow_time': 3.648973002308015},Cutting_Machine1
102,worker_released,9.74897300230801,1760938610.1124249,,,Job_Ord-00005_1,,Cutting,,{'worker_id': 'W001'},
103,worker_wait_start,9.74897300230801,1760938610.1124249,,,Job_Ord-00005_1,,Routing,,,
104,stage_exit,9.766617418640328,1760938610.1126084,,,Job_Ord-00019_1,ProductA,Cutting,,{'stage_flow_time': 3.6666174186403335},Cutting_Machine1
105,worker_released,9.766617418640328,1760938610.1126084,,,Job_Ord-00019_1,,Cutting,,{'worker_id': 'W001'},
106,worker_wait_start,9.766617418640328,1760938610.1126084,,,Job_Ord-00019_1,,Routing,,,
107,worker_wait_end,9.799999999999981,1760938610.113635,,,Job_Ord-00005_1,,Routing,,{'worker_id': 'W007'},
108,material_wait_end,9.799999999999981,1760938610.1143167,,,Job_Ord-00005_1,,Routing,,,
109,stage_queued,9.799999999999981,1760938610.1143167,,,Job_Ord-00005_1,,Routing,,,Routing_Machine1
110,worker_wait_end,9.799999999999981,1760938610.1143167,,,Job_Ord-00019_1,,Routing,,{'worker_id': 'W007'},
111,material_wait_end,9.799999999999981,1760938610.1143167,,,Job_Ord-00019_1,,Routing,,,
112,stage_queued,9.799999999999981,1760938610.1143167,,,Job_Ord-00019_1,,Routing,,,Routing_Machine1
113,stage_exit,10.591917380810937,1760938610.1227906,,,Job_Ord-00015_1,ProductA,Cutting,,{'stage_flow_time': 4.491917380810943},Cutting_Machine1
114,worker_released,10.591917380810937,1760938610.1227906,,,Job_Ord-00015_1,,Cutting,,{'worker_id': 'W001'},
115,worker_wait_start,10.591917380810937,1760938610.1227906,,,Job_Ord-00015_1,,Routing,,,
116,worker_wait_end,10.599999999999978,1760938610.1238146,,,Job_Ord-00015_1,,Routing,,{'worker_id': 'W002'},
117,material_wait_end,10.599999999999978,1760938610.1240053,,,Job_Ord-00015_1,,Routing,,,
118,stage_queued,10.599999999999978,1760938610.1240053,,,Job_Ord-00015_1,,Routing,,,Routing_Machine1
119,stage_exit,10.641549458997163,1760938610.125029,,,Job_Ord-00007_1,ProductA,Cutting,,{'stage_flow_time': 4.541549458997169},Cutting_Machine1
120,worker_released,10.641549458997163,1760938610.125029,,,Job_Ord-00007_1,,Cutting,,{'worker_id': 'W001'},
121,worker_wait_start,10.641549458997163,1760938610.125029,,,Job_Ord-00007_1,,Routing,,,
122,stage_exit,10.661620827989056,1760938610.125391,,,Job_Ord-00012_1,ProductA,Cutting,,{'stage_flow_time': 4.561620827989062},Cutting_Machine1
123,worker_released,10.661620827989056,1760938610.125391,,,Job_Ord-00012_1,,Cutting,,{'worker_id': 'W001'},
124,worker_wait_start,10.661620827989056,1760938610.125391,,,Job_Ord-00012_1,,Routing,,,
125,worker_wait_end,10.699999999999978,1760938610.125391,,,Job_Ord-00007_1,,Routing,,{'worker_id': 'W011'},
126,material_wait_end,10.699999999999978,1760938610.1264262,,,Job_Ord-00007_1,,Routing,,,
127,stage_queued,10.699999999999978,1760938610.1264262,,,Job_Ord-00007_1,,Routing,,,Routing_Machine1
128,worker_wait_end,10.699999999999978,1760938610.1264262,,,Job_Ord-00012_1,,Routing,,{'worker_id': 'W011'},
129,material_wait_end,10.699999999999978,1760938610.1267946,,,Job_Ord-00012_1,,Routing,,,
130,stage_queued,10.699999999999978,1760938610.1267946,,,Job_Ord-00012_1,,Routing,,,Routing_Machine1
131,stage_exit,10.714859210484228,1760938610.1280112,,,Job_Ord-00004_1,ProductA,Cutting,,{'stage_flow_time': 4.614859210484234},Cutting_Machine1
132,worker_released,10.714859210484228,1760938610.1280112,,,Job_Ord-00004_1,,Cutting,,{'worker_id': 'W001'},
133,worker_wait_start,10.714859210484228,1760938610.1280112,,,Job_Ord-00004_1,,Routing,,,
134,stage_exit,10.724004189085534,1760938610.1280112,,,Job_Ord-00006_1,ProductA,Cutting,,{'stage_flow_time': 4.6240041890855395},Cutting_Machine1
135,worker_released,10.724004189085534,1760938610.1280112,,,Job_Ord-00006_1,,Cutting,,{'worker_id': 'W001'},
136,worker_wait_start,10.724004189085534,1760938610.1280112,,,Job_Ord-00006_1,,Routing,,,
137,stage_exit,10.789998120840181,1760938610.1293416,,,Job_Ord-00013_1,ProductA,Cutting,,{'stage_flow_time': 4.689998120840187},Cutting_Machine1
138,worker_released,10.789998120840181,1760938610.1293416,,,Job_Ord-00013_1,,Cutting,,{'worker_id': 'W001'},
139,worker_wait_start,10.789998120840181,1760938610.1293416,,,Job_Ord-00013_1,,Routing,,,
140,worker_wait_end,10.799999999999978,1760938610.13037,,,Job_Ord-00004_1,,Routing,,{'worker_id': 'W001'},
141,material_wait_end,10.799999999999978,1760938610.130722,,,Job_Ord-00004_1,,Routing,,,
142,stage_queued,10.799999999999978,1760938610.130722,,,Job_Ord-00004_1,,Routing,,,Routing_Machine1
143,worker_wait_end,10.799999999999978,1760938610.130722,,,Job_Ord-00006_1,,Routing,,{'worker_id': 'W001'},
144,material_wait_end,10.799999999999978,1760938610.130722,,,Job_Ord-00006_1,,Routing,,,
145,stage_queued,10.799999999999978,1760938610.130722,,,Job_Ord-00006_1,,Routing,,,Routing_Machine1
146,worker_wait_end,10.799999999999978,1760938610.130722,,,Job_Ord-00013_1,,Routing,,{'worker_id': 'W001'},
147,material_wait_end,10.799999999999978,1760938610.131745,,,Job_Ord-00013_1,,Routing,,,
148,stage_queued,10.799999999999978,1760938610.131922,,,Job_Ord-00013_1,,Routing,,,Routing_Machine1
149,stage_exit,10.820426985266312,1760938610.1343904,,,Job_Ord-00014_1,ProductA,Cutting,,{'stage_flow_time': 4.720426985266318},Cutting_Machine1
150,worker_released,10.820426985266312,1760938610.1343904,,,Job_Ord-00014_1,,Cutting,,{'worker_id': 'W001'},
151,worker_wait_start,10.820426985266312,1760938610.1343904,,,Job_Ord-00014_1,,Routing,,,
152,stage_exit,10.833584009709952,1760938610.1343904,,,Job_Ord-00020_1,ProductA,Cutting,,{'stage_flow_time': 4.733584009709958},Cutting_Machine1
153,worker_released,10.833584009709952,1760938610.1343904,,,Job_Ord-00020_1,,Cutting,,{'worker_id': 'W001'},
154,worker_wait_start,10.833584009709952,1760938610.1343904,,,Job_Ord-00020_1,,Routing,,,
155,stage_exit,10.847145968010262,1760938610.1354125,,,Job_Ord-00001_1,ProductA,Cutting,,{'stage_flow_time': 4.747145968010267},Cutting_Machine1
156,worker_released,10.847145968010262,1760938610.1354125,,,Job_Ord-00001_1,,Cutting,,{'worker_id': 'W001'},
157,worker_wait_start,10.847145968010262,1760938610.1354125,,,Job_Ord-00001_1,,Routing,,,
158,worker_wait_end,10.899999999999977,1760938610.1356041,,,Job_Ord-00014_1,,Routing,,{'worker_id': 'W001'},
