product,stage,type,material,quantity,remaining_stock,time
ProductA,Painting,consumption,Paint,-1,109.80000000000004,59.30000000000057
ProductA,Painting,consumption,Paint,-1,108.80000000000004,60.40000000000059
ProductA,Painting,consumption,Paint,-1,107.80000000000004,60.800000000000594
ProductB,Routing,consumption,Routing_Bits,-0.15,145.3000000000001,61.70000000000061
ProductB,Routing,consumption,Routing_Bits,-0.15,145.1500000000001,61.80000000000061
ProductB,Routing,consumption,Routing_Bits,-0.15,145.00000000000009,62.00000000000061
ProductB,Routing,consumption,Routing_Bits,-0.15,144.85000000000008,62.00000000000061
ProductA,Cutting,consumption,Steel_Sheet,-2,73.5,62.10000000000061
ProductB,Routing,consumption,Routing_Bits,-0.15,144.70000000000007,62.10000000000061
ProductA,Cutting,consumption,Steel_Sheet,-2,71.5,62.200000000000614
ProductA,Cutting,consumption,Steel_Sheet,-2,69.5,63.700000000000635
ProductA,Cutting,consumption,Steel_Sheet,-2,67.5,64.40000000000062
ProductA,Cutting,consumption,Steel_Sheet,-2,65.5,64.7000000000006
ProductA,Cutting,consumption,Steel_Sheet,-2,63.5,65.10000000000058
ProductA,Cutting,consumption,Steel_Sheet,-2,61.5,66.90000000000047
ProductB,Routing,consumption,Routing_Bits,-0.15,144.55000000000007,67.40000000000045
ProductA,Cutting,consumption,Steel_Sheet,-2,59.5,67.90000000000042
ProductA,Cutting,consumption,Steel_Sheet,-2,57.5,68.00000000000041
ProductA,Cutting,consumption,Steel_Sheet,-2,55.5,68.00000000000041
ProductB,Cutting,consumption,Steel_Sheet,-1.5,54.0,68.1000000000004
ProductA,Cutting,consumption,Steel_Sheet,-2,52.0,68.40000000000039
ProductB,Routing,consumption,Routing_Bits,-0.15,144.40000000000006,68.70000000000037
ProductA,Cutting,consumption,Steel_Sheet,-2,50.0,68.80000000000037
ProductB,Cutting,consumption,Steel_Sheet,-1.5,48.5,69.10000000000035
ProductB,Routing,consumption,Routing_Bits,-0.15,144.25000000000006,69.50000000000033
ProductB,Cutting,consumption,Steel_Sheet,-1.5,47.0,69.60000000000032
ProductA,Routing,consumption,Routing_Bits,-0.1,144.15000000000006,78.39999999999982
ProductB,Cutting,consumption,Steel_Sheet,-1.5,45.5,78.49999999999982
ProductA,Routing,consumption,Routing_Bits,-0.1,144.05000000000007,78.89999999999979
ProductB,Cutting,consumption,Steel_Sheet,-1.5,44.0,79.19999999999978
ProductA,Routing,consumption,Routing_Bits,-0.1,143.95000000000007,79.29999999999977
ProductA,Routing,consumption,Routing_Bits,-0.1,143.85000000000008,79.29999999999977
ProductA,Routing,consumption,Routing_Bits,-0.1,143.75000000000009,79.59999999999975
ProductA,Routing,consumption,Routing_Bits,-0.1,143.6500000000001,79.79999999999974
ProductA,Routing,consumption,Routing_Bits,-0.1,143.5500000000001,79.99999999999973
ProductA,Routing,consumption,Routing_Bits,-0.1,143.4500000000001,79.99999999999973
ProductB,Cutting,consumption,Steel_Sheet,-1.5,42.5,80.39999999999971
ProductA,Routing,consumption,Routing_Bits,-0.1,143.3500000000001,81.49999999999964
ProductA,Routing,consumption,Routing_Bits,-0.1,143.2500000000001,81.79999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,143.15000000000012,82.59999999999958
ProductB,Painting,consumption,Paint,-1.2,106.60000000000004,83.29999999999954
ProductB,Painting,consumption,Paint,-1.2,105.40000000000003,84.39999999999948
ProductB,Cutting,consumption,Steel_Sheet,-1.5,41.0,84.79999999999946
ProductA,Routing,consumption,Routing_Bits,-0.1,143.05000000000013,84.79999999999946
ProductB,Cutting,consumption,Steel_Sheet,-1.5,168.0,85.09999999999944
ProductB,Painting,consumption,Paint,-1.2,104.20000000000003,85.19999999999943
ProductB,Painting,consumption,Paint,-1.2,103.00000000000003,85.39999999999942
ProductB,Painting,consumption,Paint,-1.2,101.80000000000003,85.7999999999994
ProductA,Painting,consumption,Paint,-1,100.80000000000003,86.09999999999938
ProductB,Painting,consumption,Paint,-1.2,99.60000000000002,86.99999999999933
ProductA,Painting,consumption,Paint,-1,98.60000000000002,87.89999999999928
ProductB,Painting,consumption,Paint,-1.2,97.40000000000002,88.09999999999927
ProductA,Painting,consumption,Paint,-1,96.40000000000002,88.29999999999926
ProductA,Painting,consumption,Paint,-1,95.40000000000002,88.29999999999926
ProductA,Painting,consumption,Paint,-1,94.40000000000002,88.89999999999922
ProductA,Painting,consumption,Paint,-1,93.40000000000002,89.79999999999917
ProductA,Painting,consumption,Paint,-1,92.40000000000002,89.89999999999917
ProductA,Painting,consumption,Paint,-1,91.40000000000002,89.89999999999917
ProductA,Painting,consumption,Paint,-1,90.40000000000002,90.9999999999991
ProductB,Painting,consumption,Paint,-1.2,89.20000000000002,91.0999999999991
ProductB,Routing,consumption,Routing_Bits,-0.15,142.90000000000012,91.0999999999991
ProductA,Cutting,consumption,Steel_Sheet,-2,166.0,91.39999999999908
ProductA,Painting,consumption,Paint,-1,88.20000000000002,91.59999999999907
ProductA,Painting,consumption,Paint,-1,87.20000000000002,91.89999999999905
ProductA,Cutting,consumption,Steel_Sheet,-2,164.0,92.19999999999904
ProductA,Painting,consumption,Paint,-1,86.20000000000002,92.29999999999903
ProductB,Routing,consumption,Routing_Bits,-0.15,142.7500000000001,92.799999999999
ProductB,Routing,consumption,Routing_Bits,-0.15,142.6000000000001,93.09999999999899
ProductB,Routing,consumption,Routing_Bits,-0.15,142.4500000000001,102.69999999999844
ProductB,Routing,consumption,Routing_Bits,-0.15,142.3000000000001,103.89999999999837
ProductA,Cutting,consumption,Steel_Sheet,-2,162.0,103.99999999999837
ProductA,Cutting,consumption,Steel_Sheet,-2,160.0,105.59999999999827
ProductA,Cutting,consumption,Steel_Sheet,-2,158.0,106.69999999999821
ProductB,Routing,consumption,Routing_Bits,-0.15,142.1500000000001,106.7999999999982
ProductB,Routing,consumption,Routing_Bits,-0.15,142.00000000000009,106.8999999999982
ProductA,Cutting,consumption,Steel_Sheet,-2,156.0,107.39999999999817
ProductA,Cutting,consumption,Steel_Sheet,-2,154.0,107.69999999999816
ProductA,Routing,consumption,Routing_Bits,-0.1,141.9000000000001,107.69999999999816
ProductA,Cutting,consumption,Steel_Sheet,-2,152.0,107.79999999999815
ProductA,Cutting,consumption,Steel_Sheet,-2,150.0,107.99999999999814
ProductB,Routing,consumption,Routing_Bits,-0.15,141.75000000000009,108.49999999999811
ProductB,Cutting,consumption,Steel_Sheet,-1.5,148.5,108.99999999999808
ProductB,Cutting,consumption,Steel_Sheet,-1.5,147.0,109.09999999999808
ProductA,Routing,consumption,Routing_Bits,-0.1,141.6500000000001,109.39999999999806
ProductB,Routing,consumption,Routing_Bits,-0.15,141.50000000000009,109.99999999999802
ProductB,Routing,consumption,Routing_Bits,-0.15,141.35000000000008,110.19999999999801
ProductA,Routing,consumption,Routing_Bits,-0.1,141.25000000000009,110.69999999999798
ProductA,Cutting,consumption,Steel_Sheet,-2,145.0,110.99999999999797
ProductA,Routing,consumption,Routing_Bits,-0.1,141.1500000000001,111.19999999999796
ProductA,Routing,consumption,Routing_Bits,-0.1,141.0500000000001,111.49999999999794
ProductB,Cutting,consumption,Steel_Sheet,-1.5,143.5,111.59999999999793
ProductA,Routing,consumption,Routing_Bits,-0.1,140.9500000000001,111.79999999999792
ProductB,Cutting,consumption,Steel_Sheet,-1.5,142.0,111.89999999999792
ProductB,Cutting,consumption,Steel_Sheet,-1.5,140.5,112.1999999999979
ProductA,Routing,consumption,Routing_Bits,-0.1,140.8500000000001,113.49999999999783
ProductB,Painting,consumption,Paint,-1.2,85.00000000000001,114.99999999999774
ProductA,Routing,consumption,Routing_Bits,-0.1,140.7500000000001,115.09999999999773
ProductB,Cutting,consumption,Steel_Sheet,-1.5,139.0,115.49999999999771
ProductB,Cutting,consumption,Steel_Sheet,-1.5,137.5,115.6999999999977
ProductB,Cutting,consumption,Steel_Sheet,-1.5,136.0,115.6999999999977
ProductB,Cutting,consumption,Steel_Sheet,-1.5,134.5,115.89999999999769
ProductA,Routing,consumption,Routing_Bits,-0.1,140.65000000000012,115.89999999999769
ProductB,Painting,consumption,Paint,-1.2,83.80000000000001,115.99999999999768
ProductB,Painting,consumption,Paint,-1.2,82.60000000000001,116.09999999999768
ProductB,Painting,consumption,Paint,-1.2,81.4,117.29999999999761
ProductB,Painting,consumption,Paint,-1.2,80.2,117.29999999999761
ProductA,Painting,consumption,Paint,-1,79.2,126.2999999999971
ProductA,Painting,consumption,Paint,-1,78.2,126.39999999999709
ProductA,Painting,consumption,Paint,-1,77.2,126.59999999999708
ProductA,Painting,consumption,Paint,-1,76.2,126.99999999999706
ProductA,Routing,consumption,Routing_Bits,-0.1,140.55000000000013,127.69999999999702
ProductA,Painting,consumption,Paint,-1,75.2,127.79999999999701
ProductA,Painting,consumption,Paint,-1,74.2,128.79999999999697
ProductB,Cutting,consumption,Steel_Sheet,-1.5,133.0,128.89999999999696
ProductA,Cutting,consumption,Steel_Sheet,-2,131.0,129.59999999999692
ProductB,Routing,consumption,Routing_Bits,-0.15,140.40000000000012,130.99999999999685
ProductB,Routing,consumption,Routing_Bits,-0.15,140.2500000000001,131.29999999999683
ProductB,Painting,consumption,Paint,-1.2,73.0,131.7999999999968
ProductA,Cutting,consumption,Steel_Sheet,-2,129.0,131.8999999999968
ProductB,Painting,consumption,Paint,-1.2,71.8,131.9999999999968
ProductB,Painting,consumption,Paint,-1.2,70.6,132.09999999999678
ProductA,Painting,consumption,Paint,-1,69.6,132.09999999999678
ProductB,Routing,consumption,Routing_Bits,-0.15,140.1000000000001,132.49999999999676
ProductA,Painting,consumption,Paint,-1,68.6,132.79999999999674
ProductB,Painting,consumption,Paint,-1.2,67.39999999999999,132.79999999999674
ProductB,Painting,consumption,Paint,-1.2,66.19999999999999,132.89999999999674
ProductA,Painting,consumption,Paint,-1,65.19999999999999,133.89999999999668
ProductA,Painting,consumption,Paint,-1,64.19999999999999,134.89999999999662
ProductA,Cutting,consumption,Steel_Sheet,-2,127.0,135.0999999999966
ProductA,Cutting,consumption,Steel_Sheet,-2,125.0,135.59999999999658
ProductA,Cutting,consumption,Steel_Sheet,-2,123.0,136.39999999999654
ProductA,Cutting,consumption,Steel_Sheet,-2,121.0,136.8999999999965
ProductA,Cutting,consumption,Steel_Sheet,-2,119.0,136.8999999999965
ProductA,Cutting,consumption,Steel_Sheet,-2,117.0,137.2999999999965
ProductA,Routing,consumption,Routing_Bits,-0.1,140.0000000000001,137.89999999999645
ProductB,Cutting,consumption,Steel_Sheet,-1.5,115.5,140.09999999999633
ProductB,Cutting,consumption,Steel_Sheet,-1.5,114.0,140.5999999999963
ProductB,Routing,consumption,Routing_Bits,-0.15,139.8500000000001,140.6999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,139.7500000000001,140.7999999999963
ProductA,Cutting,consumption,Steel_Sheet,-2,112.0,140.7999999999963
ProductA,Cutting,consumption,Steel_Sheet,-2,110.0,140.99999999999628
ProductA,Routing,consumption,Routing_Bits,-0.1,139.65000000000012,141.29999999999626
ProductB,Routing,consumption,Routing_Bits,-0.15,139.5000000000001,141.29999999999626
ProductA,Routing,consumption,Routing_Bits,-0.1,139.40000000000012,141.99999999999622
ProductA,Routing,consumption,Routing_Bits,-0.1,139.30000000000013,174.49999999999437
ProductA,Cutting,consumption,Steel_Sheet,-2,108.0,174.49999999999437
ProductA,Routing,consumption,Routing_Bits,-0.1,139.20000000000013,174.59999999999437
ProductA,Cutting,consumption,Steel_Sheet,-2,106.0,174.59999999999437
ProductB,Routing,consumption,Routing_Bits,-0.15,139.05000000000013,174.99999999999434
ProductA,Routing,consumption,Routing_Bits,-0.1,138.95000000000013,175.19999999999433
ProductA,Cutting,consumption,Steel_Sheet,-2,104.0,175.29999999999433
ProductB,Cutting,consumption,Steel_Sheet,-1.5,102.5,175.8999999999943
ProductA,Routing,consumption,Routing_Bits,-0.1,138.85000000000014,176.39999999999426
ProductB,Painting,consumption,Paint,-1.2,163.0,177.79999999999418
ProductA,Cutting,consumption,Steel_Sheet,-2,100.5,178.59999999999414
ProductA,Routing,consumption,Routing_Bits,-0.1,138.75000000000014,178.79999999999413
ProductB,Painting,consumption,Paint,-1.2,161.8,179.4999999999941
ProductA,Routing,consumption,Routing_Bits,-0.1,138.65000000000015,179.79999999999407
ProductA,Routing,consumption,Routing_Bits,-0.1,138.55000000000015,180.39999999999404
ProductA,Painting,consumption,Paint,-1,160.8,180.39999999999404
ProductA,Painting,consumption,Paint,-1,159.8,180.49999999999403
ProductA,Painting,consumption,Paint,-1,158.8,180.69999999999402
ProductA,Painting,consumption,Paint,-1,157.8,181.099999999994
ProductA,Routing,consumption,Routing_Bits,-0.1,138.45000000000016,181.299999999994
ProductA,Painting,consumption,Paint,-1,156.8,181.59999999999397
ProductB,Cutting,consumption,Steel_Sheet,-1.5,99.0,181.69999999999396
ProductB,Cutting,consumption,Steel_Sheet,-1.5,97.5,181.99999999999395
ProductA,Painting,consumption,Paint,-1,155.8,182.39999999999392
ProductB,Cutting,consumption,Steel_Sheet,-1.5,96.0,182.6999999999939
ProductA,Routing,consumption,Routing_Bits,-0.1,138.35000000000016,183.89999999999384
ProductB,Painting,consumption,Paint,-1.2,154.60000000000002,183.99999999999383
ProductA,Painting,consumption,Paint,-1,153.60000000000002,184.29999999999382
ProductA,Painting,consumption,Paint,-1,152.60000000000002,184.7999999999938
ProductA,Routing,consumption,Routing_Bits,-0.1,138.25000000000017,184.89999999999378
ProductA,Cutting,consumption,Steel_Sheet,-2,94.0,184.99999999999378
ProductA,Painting,consumption,Paint,-1,151.60000000000002,185.49999999999375
ProductB,Painting,consumption,Paint,-1.2,150.40000000000003,187.59999999999363
ProductA,Painting,consumption,Paint,-1,149.40000000000003,187.69999999999362
ProductA,Cutting,consumption,Steel_Sheet,-2,92.0,187.8999999999936
ProductA,Painting,consumption,Paint,-1,148.40000000000003,188.39999999999358
ProductA,Painting,consumption,Paint,-1,147.40000000000003,188.59999999999357
ProductB,Routing,consumption,Routing_Bits,-0.15,138.10000000000016,189.9999999999935
ProductB,Painting,consumption,Paint,-1.2,146.20000000000005,198.89999999999299
ProductB,Painting,consumption,Paint,-1.2,145.00000000000006,199.29999999999296
ProductA,Painting,consumption,Paint,-1,144.00000000000006,199.79999999999293
