order_id,actual_delivery,cost,expected_delivery,material,order_time,quantity,status,supplier
PO-1-Steel_Sheet,90.53200679529772,759.0,,Steel_Sheet,62,126.5,delivered,Supplier_NA_Reliable
PO_1,173.78264359196697,300.0,173.78264359196697,Paint,96,100.0,delivered,Supplier_EU_Standard
