product,stage,type,material,quantity,remaining_stock,time
ProductB,Routing,consumption,Routing_Bits,-0.15,145.00000000000009,60.40000000000059
ProductA,Painting,consumption,Paint,-1,111.80000000000004,60.60000000000059
ProductA,Painting,consumption,Paint,-1,110.80000000000004,60.70000000000059
ProductA,Painting,consumption,Paint,-1,109.80000000000004,61.600000000000605
ProductA,Painting,consumption,Paint,-1,108.80000000000004,62.00000000000061
ProductA,Painting,consumption,Paint,-1,107.80000000000004,62.200000000000614
ProductB,Routing,consumption,Routing_Bits,-0.15,144.85000000000008,64.20000000000063
ProductA,Cutting,consumption,Steel_Sheet,-2,73.5,65.40000000000056
ProductB,Routing,consumption,Routing_Bits,-0.15,144.70000000000007,65.70000000000054
ProductA,Cutting,consumption,Steel_Sheet,-2,71.5,65.90000000000053
ProductA,Cutting,consumption,Steel_Sheet,-2,69.5,66.00000000000053
ProductA,Cutting,consumption,Steel_Sheet,-2,67.5,67.00000000000047
ProductB,Cutting,consumption,Steel_Sheet,-1.5,66.0,67.00000000000047
ProductA,Cutting,consumption,Steel_Sheet,-2,64.0,67.60000000000043
ProductA,Cutting,consumption,Steel_Sheet,-2,62.0,68.3000000000004
ProductA,Cutting,consumption,Steel_Sheet,-2,60.0,68.50000000000038
ProductB,Routing,consumption,Routing_Bits,-0.15,144.55000000000007,68.50000000000038
ProductB,Cutting,consumption,Steel_Sheet,-1.5,58.5,68.80000000000037
ProductA,Cutting,consumption,Steel_Sheet,-2,56.5,69.70000000000032
ProductB,Cutting,consumption,Steel_Sheet,-1.5,55.0,70.0000000000003
ProductB,Cutting,consumption,Steel_Sheet,-1.5,53.5,70.0000000000003
ProductA,Cutting,consumption,Steel_Sheet,-2,51.5,78.09999999999984
ProductA,Cutting,consumption,Steel_Sheet,-2,49.5,78.6999999999998
ProductA,Cutting,consumption,Steel_Sheet,-2,47.5,78.89999999999979
ProductB,Routing,consumption,Routing_Bits,-0.15,144.40000000000006,79.09999999999978
ProductA,Cutting,consumption,Steel_Sheet,-2,45.5,79.29999999999977
ProductB,Painting,consumption,Paint,-1.2,106.60000000000004,79.59999999999975
ProductB,Routing,consumption,Routing_Bits,-0.15,144.25000000000006,81.29999999999966
ProductA,Routing,consumption,Routing_Bits,-0.1,144.15000000000006,81.69999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,144.05000000000007,81.79999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,143.95000000000007,81.79999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,143.85000000000008,82.59999999999958
ProductB,Cutting,consumption,Steel_Sheet,-1.5,44.0,82.59999999999958
ProductA,Routing,consumption,Routing_Bits,-0.1,143.75000000000009,82.89999999999957
ProductA,Routing,consumption,Routing_Bits,-0.1,143.6500000000001,82.89999999999957
ProductA,Routing,consumption,Routing_Bits,-0.1,143.5500000000001,82.99999999999956
ProductB,Painting,consumption,Paint,-1.2,105.40000000000003,83.29999999999954
ProductA,Routing,consumption,Routing_Bits,-0.1,143.4500000000001,83.29999999999954
ProductB,Cutting,consumption,Steel_Sheet,-1.5,42.5,83.29999999999954
ProductB,Painting,consumption,Paint,-1.2,104.20000000000003,83.49999999999953
ProductB,Painting,consumption,Paint,-1.2,103.00000000000003,83.69999999999952
ProductA,Routing,consumption,Routing_Bits,-0.1,143.3500000000001,84.79999999999946
ProductA,Routing,consumption,Routing_Bits,-0.1,143.2500000000001,85.6999999999994
ProductA,Routing,consumption,Routing_Bits,-0.1,143.15000000000012,86.39999999999937
ProductB,Cutting,consumption,Steel_Sheet,-1.5,41.0,86.49999999999936
ProductB,Cutting,consumption,Steel_Sheet,-1.5,39.5,86.89999999999934
ProductB,Routing,consumption,Routing_Bits,-0.15,143.0000000000001,88.09999999999927
ProductB,Painting,consumption,Paint,-1.2,101.80000000000003,88.59999999999924
ProductA,Cutting,consumption,Steel_Sheet,-2,37.5,88.79999999999923
ProductB,Painting,consumption,Paint,-1.2,100.60000000000002,89.1999999999992
ProductA,Routing,consumption,Routing_Bits,-0.1,142.90000000000012,89.59999999999918
ProductB,Painting,consumption,Paint,-1.2,99.40000000000002,89.59999999999918
ProductA,Painting,consumption,Paint,-1,98.40000000000002,90.59999999999913
ProductA,Painting,consumption,Paint,-1,97.40000000000002,90.79999999999912
ProductA,Cutting,consumption,Steel_Sheet,-2,164.0,91.0999999999991
ProductB,Routing,consumption,Routing_Bits,-0.15,142.7500000000001,91.49999999999908
ProductB,Painting,consumption,Paint,-1.2,96.20000000000002,91.49999999999908
ProductA,Painting,consumption,Paint,-1,95.20000000000002,91.49999999999908
ProductA,Painting,consumption,Paint,-1,94.20000000000002,91.59999999999907
ProductA,Painting,consumption,Paint,-1,93.20000000000002,91.89999999999905
ProductA,Painting,consumption,Paint,-1,92.20000000000002,92.19999999999904
ProductA,Painting,consumption,Paint,-1,91.20000000000002,92.49999999999902
ProductA,Painting,consumption,Paint,-1,90.20000000000002,92.59999999999901
ProductA,Painting,consumption,Paint,-1,89.20000000000002,93.89999999999894
ProductA,Painting,consumption,Paint,-1,88.20000000000002,102.29999999999846
ProductA,Painting,consumption,Paint,-1,87.20000000000002,102.79999999999843
ProductB,Routing,consumption,Routing_Bits,-0.15,142.6000000000001,103.19999999999841
ProductB,Routing,consumption,Routing_Bits,-0.15,142.4500000000001,103.4999999999984
ProductB,Routing,consumption,Routing_Bits,-0.15,142.3000000000001,104.29999999999835
ProductA,Routing,consumption,Routing_Bits,-0.1,142.2000000000001,104.69999999999833
ProductB,Cutting,consumption,Steel_Sheet,-1.5,162.5,104.79999999999832
ProductA,Routing,consumption,Routing_Bits,-0.1,142.1000000000001,104.89999999999831
ProductA,Painting,consumption,Paint,-1,86.20000000000002,105.79999999999826
ProductA,Cutting,consumption,Steel_Sheet,-2,160.5,106.8999999999982
ProductA,Cutting,consumption,Steel_Sheet,-2,158.5,107.29999999999818
ProductB,Cutting,consumption,Steel_Sheet,-1.5,157.0,107.39999999999817
ProductA,Cutting,consumption,Steel_Sheet,-2,155.0,107.69999999999816
ProductB,Routing,consumption,Routing_Bits,-0.15,141.9500000000001,108.29999999999812
ProductB,Routing,consumption,Routing_Bits,-0.15,141.8000000000001,108.49999999999811
ProductA,Cutting,consumption,Steel_Sheet,-2,153.0,108.99999999999808
ProductA,Cutting,consumption,Steel_Sheet,-2,151.0,109.09999999999808
ProductA,Cutting,consumption,Steel_Sheet,-2,149.0,109.19999999999807
ProductA,Cutting,consumption,Steel_Sheet,-2,147.0,109.19999999999807
ProductB,Routing,consumption,Routing_Bits,-0.15,141.6500000000001,109.19999999999807
ProductB,Routing,consumption,Routing_Bits,-0.15,141.50000000000009,109.59999999999805
ProductB,Routing,consumption,Routing_Bits,-0.15,141.35000000000008,109.89999999999803
ProductA,Painting,consumption,Paint,-1,85.20000000000002,111.39999999999795
ProductA,Routing,consumption,Routing_Bits,-0.1,141.25000000000009,111.69999999999793
ProductB,Cutting,consumption,Steel_Sheet,-1.5,145.5,112.59999999999788
ProductB,Painting,consumption,Paint,-1.2,84.00000000000001,112.99999999999785
ProductB,Cutting,consumption,Steel_Sheet,-1.5,144.0,113.09999999999785
ProductA,Routing,consumption,Routing_Bits,-0.1,141.1500000000001,113.39999999999783
ProductA,Painting,consumption,Paint,-1,83.00000000000001,113.49999999999783
ProductB,Painting,consumption,Paint,-1.2,81.80000000000001,113.49999999999783
ProductA,Cutting,consumption,Steel_Sheet,-2,142.0,114.89999999999775
ProductB,Cutting,consumption,Steel_Sheet,-1.5,140.5,115.19999999999773
ProductB,Cutting,consumption,Steel_Sheet,-1.5,139.0,115.89999999999769
ProductB,Cutting,consumption,Steel_Sheet,-1.5,137.5,116.49999999999766
ProductB,Cutting,consumption,Steel_Sheet,-1.5,136.0,117.09999999999762
ProductB,Cutting,consumption,Steel_Sheet,-1.5,134.5,117.4999999999976
ProductA,Routing,consumption,Routing_Bits,-0.1,141.0500000000001,117.69999999999759
ProductA,Routing,consumption,Routing_Bits,-0.1,140.9500000000001,117.89999999999758
ProductA,Routing,consumption,Routing_Bits,-0.1,140.8500000000001,126.49999999999709
ProductA,Cutting,consumption,Steel_Sheet,-2,132.5,126.49999999999709
ProductB,Painting,consumption,Paint,-1.2,80.60000000000001,126.59999999999708
ProductA,Routing,consumption,Routing_Bits,-0.1,140.7500000000001,126.59999999999708
ProductB,Painting,consumption,Paint,-1.2,79.4,126.79999999999707
ProductA,Routing,consumption,Routing_Bits,-0.1,140.65000000000012,128.099999999997
ProductB,Cutting,consumption,Steel_Sheet,-1.5,131.0,128.399999999997
ProductB,Painting,consumption,Paint,-1.2,78.2,128.59999999999698
ProductB,Routing,consumption,Routing_Bits,-0.15,140.5000000000001,129.29999999999694
ProductB,Painting,consumption,Paint,-1.2,77.0,129.39999999999694
ProductB,Routing,consumption,Routing_Bits,-0.15,140.3500000000001,129.39999999999694
ProductA,Painting,consumption,Paint,-1,76.0,129.59999999999692
ProductA,Painting,consumption,Paint,-1,75.0,129.9999999999969
ProductB,Painting,consumption,Paint,-1.2,73.8,130.59999999999687
ProductA,Cutting,consumption,Steel_Sheet,-2,129.0,130.79999999999686
ProductA,Routing,consumption,Routing_Bits,-0.1,140.2500000000001,130.89999999999685
ProductA,Routing,consumption,Routing_Bits,-0.1,140.15000000000012,131.09999999999684
ProductB,Routing,consumption,Routing_Bits,-0.15,140.0000000000001,131.39999999999682
ProductB,Painting,consumption,Paint,-1.2,72.6,132.39999999999677
ProductA,Painting,consumption,Paint,-1,71.6,132.49999999999676
ProductA,Painting,consumption,Paint,-1,70.6,132.59999999999675
ProductB,Painting,consumption,Paint,-1.2,69.39999999999999,132.59999999999675
ProductA,Painting,consumption,Paint,-1,68.39999999999999,132.59999999999675
ProductB,Painting,consumption,Paint,-1.2,67.19999999999999,132.79999999999674
ProductA,Painting,consumption,Paint,-1,66.19999999999999,133.4999999999967
ProductA,Cutting,consumption,Steel_Sheet,-2,127.0,133.5999999999967
ProductA,Painting,consumption,Paint,-1,65.19999999999999,134.19999999999666
ProductA,Cutting,consumption,Steel_Sheet,-2,125.0,134.39999999999665
ProductA,Cutting,consumption,Steel_Sheet,-2,123.0,134.49999999999665
ProductA,Painting,consumption,Paint,-1,64.19999999999999,138.7999999999964
ProductA,Cutting,consumption,Steel_Sheet,-2,121.0,139.39999999999637
ProductA,Cutting,consumption,Steel_Sheet,-2,119.0,139.49999999999636
ProductA,Routing,consumption,Routing_Bits,-0.1,139.90000000000012,139.49999999999636
ProductB,Cutting,consumption,Steel_Sheet,-1.5,117.5,139.69999999999635
ProductA,Cutting,consumption,Steel_Sheet,-2,115.5,139.69999999999635
ProductA,Painting,consumption,Paint,-1,63.19999999999999,139.79999999999634
ProductB,Routing,consumption,Routing_Bits,-0.15,139.7500000000001,140.09999999999633
ProductB,Cutting,consumption,Steel_Sheet,-1.5,114.0,140.29999999999632
ProductA,Routing,consumption,Routing_Bits,-0.1,139.65000000000012,140.3999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,139.55000000000013,141.29999999999626
ProductA,Cutting,consumption,Steel_Sheet,-2,112.0,141.89999999999623
ProductA,Cutting,consumption,Steel_Sheet,-2,110.0,141.99999999999622
ProductB,Routing,consumption,Routing_Bits,-0.15,139.40000000000012,174.0999999999944
ProductA,Routing,consumption,Routing_Bits,-0.1,139.30000000000013,174.1999999999944
ProductA,Cutting,consumption,Steel_Sheet,-2,108.0,174.59999999999437
ProductA,Cutting,consumption,Steel_Sheet,-2,106.0,174.59999999999437
ProductB,Cutting,consumption,Steel_Sheet,-1.5,104.5,175.39999999999432
ProductB,Routing,consumption,Routing_Bits,-0.15,139.15000000000012,176.09999999999428
ProductA,Routing,consumption,Routing_Bits,-0.1,139.05000000000013,176.19999999999428
ProductA,Cutting,consumption,Steel_Sheet,-2,102.5,176.39999999999426
ProductA,Routing,consumption,Routing_Bits,-0.1,138.95000000000013,176.39999999999426
ProductB,Painting,consumption,Paint,-1.2,61.999999999999986,176.39999999999426
ProductA,Routing,consumption,Routing_Bits,-0.1,138.85000000000014,176.69999999999425
ProductA,Cutting,consumption,Steel_Sheet,-2,100.5,176.69999999999425
ProductB,Painting,consumption,Paint,-1.2,60.79999999999998,177.89999999999418
ProductB,Cutting,consumption,Steel_Sheet,-1.5,99.0,177.99999999999417
ProductA,Cutting,consumption,Steel_Sheet,-2,97.0,179.59999999999408
ProductA,Painting,consumption,Paint,-1,59.79999999999998,180.09999999999405
ProductA,Routing,consumption,Routing_Bits,-0.1,138.75000000000014,180.29999999999404
ProductB,Painting,consumption,Paint,-1.2,58.59999999999998,180.49999999999403
ProductA,Painting,consumption,Paint,-1,57.59999999999998,180.59999999999403
ProductA,Painting,consumption,Paint,-1,56.59999999999998,180.69999999999402
ProductB,Cutting,consumption,Steel_Sheet,-1.5,95.5,181.299999999994
ProductA,Routing,consumption,Routing_Bits,-0.1,138.65000000000015,181.59999999999397
ProductA,Routing,consumption,Routing_Bits,-0.1,138.55000000000015,181.89999999999395
ProductA,Routing,consumption,Routing_Bits,-0.1,138.45000000000016,182.19999999999393
ProductA,Painting,consumption,Paint,-1,55.59999999999998,182.39999999999392
ProductA,Routing,consumption,Routing_Bits,-0.1,138.35000000000016,182.39999999999392
ProductA,Painting,consumption,Paint,-1,54.59999999999998,182.8999999999939
ProductA,Routing,consumption,Routing_Bits,-0.1,138.25000000000017,183.19999999999388
ProductB,Painting,consumption,Paint,-1.2,53.39999999999998,183.49999999999386
ProductA,Painting,consumption,Paint,-1,52.39999999999998,184.4999999999938
ProductB,Painting,consumption,Paint,-1.2,51.199999999999974,184.5999999999938
ProductA,Painting,consumption,Paint,-1,50.199999999999974,185.49999999999375
ProductA,Cutting,consumption,Steel_Sheet,-2,93.5,185.79999999999373
ProductB,Routing,consumption,Routing_Bits,-0.15,138.10000000000016,186.69999999999368
ProductB,Cutting,consumption,Steel_Sheet,-1.5,92.0,187.19999999999365
ProductB,Routing,consumption,Routing_Bits,-0.15,137.95000000000016,187.29999999999364
ProductA,Routing,consumption,Routing_Bits,-0.1,137.85000000000016,187.29999999999364
ProductA,Painting,consumption,Paint,-1,149.2,189.49999999999352
ProductA,Painting,consumption,Paint,-1,148.2,189.9999999999935
ProductA,Painting,consumption,Paint,-1,147.2,189.9999999999935
ProductA,Painting,consumption,Paint,-1,146.2,198.09999999999303
ProductA,Painting,consumption,Paint,-1,145.2,198.29999999999302
ProductB,Routing,consumption,Routing_Bits,-0.15,137.70000000000016,198.499999999993
ProductB,Routing,consumption,Routing_Bits,-0.15,137.55000000000015,198.699999999993
ProductB,Routing,consumption,Routing_Bits,-0.15,137.40000000000015,198.699999999993
ProductA,Cutting,consumption,Steel_Sheet,-2,90.0,199.29999999999296
ProductB,Routing,consumption,Routing_Bits,-0.15,137.25000000000014,199.39999999999296
