stage,machine,end,label,start
Assembling,Assembling_Machine1,113.25985810986009,breakdown,105.25985810986009
Assembling,Assembling_Machine1,162.02974095487048,idle,113.25985810986009
Assembling,Assembling_Machine1,170.02974095487048,breakdown,162.02974095487048
Assembling,Assembling_Machine1,203.82494993109253,idle,170.02974095487048
Assembling,Assembling_Machine1,211.82494993109253,breakdown,203.82494993109253
Assembling,Assembling_Machine1,400,idle,211.82494993109253
Assembling,Assembling_Machine1,406.0,maintenance,400
Assembling,Assembling_Machine1,472.80659549602944,idle,406.0
Assembling,Assembling_Machine1,480.80659549602944,breakdown,472.80659549602944
Assembling,Assembling_Machine1,500,idle,480.80659549602944
Assembling,Assembling_Machine2,406.0,maintenance,400
Assembling,Assembling_Machine2,429.70300109639743,idle,406.0
Assembling,Assembling_Machine2,437.70300109639743,breakdown,429.70300109639743
Assembling,Assembling_Machine2,500,idle,437.70300109639743
Assembling,Assembling_Machine3,221.40071782420563,breakdown,213.40071782420563
Assembling,Assembling_Machine3,270.56309783295643,idle,221.40071782420563
Assembling,Assembling_Machine3,278.56309783295643,breakdown,270.56309783295643
Assembling,Assembling_Machine3,289.840698735076,idle,278.56309783295643
Assembling,Assembling_Machine3,297.840698735076,breakdown,289.840698735076
Assembling,Assembling_Machine3,400,idle,297.840698735076
Assembling,Assembling_Machine3,406.0,maintenance,400
Assembling,Assembling_Machine3,500,idle,406.0
Assembling,Assembling_Machine4,243.82887412761283,breakdown,235.82887412761283
Assembling,Assembling_Machine4,400,idle,243.82887412761283
Assembling,Assembling_Machine4,406.0,maintenance,400
Assembling,Assembling_Machine4,500,idle,406.0
Cutting,Cutting_Machine1,6.099999999999994,waiting_worker,6.0499999999999865
Cutting,Cutting_Machine1,6.7993006993006935,setup,6.099999999999994
Cutting,Cutting_Machine1,8.929247820738219,running,6.7993006993006935
Cutting,Cutting_Machine1,9.883675917920096,setup,8.929247820738219
Cutting,Cutting_Machine1,10.617996588969362,idle,9.883675917920096
Cutting,Cutting_Machine1,10.500424722790278,calendar_off,10.000424722790271
Cutting,Cutting_Machine1,10.500903975584846,calendar_off,10.000903975584839
Cutting,Cutting_Machine1,10.500951079795605,calendar_off,10.000951079795598
Cutting,Cutting_Machine1,10.5015151626064,calendar_off,10.001515162606394
Cutting,Cutting_Machine1,10.501565677733131,calendar_off,10.001565677733124
Cutting,Cutting_Machine1,10.50183954007489,calendar_off,10.001839540074883
Cutting,Cutting_Machine1,10.502438019345563,calendar_off,10.002438019345556
Cutting,Cutting_Machine1,10.503242999790368,calendar_off,10.003242999790361
Cutting,Cutting_Machine1,10.503701359711794,calendar_off,10.003701359711787
Cutting,Cutting_Machine1,10.503744998120773,calendar_off,10.003744998120766
Cutting,Cutting_Machine1,10.503961701849029,calendar_off,10.003961701849022
Cutting,Cutting_Machine1,10.504054360491704,calendar_off,10.004054360491697
