sim_time,product,stage,defect_detected,duration_h,escaped,qc_present,reworked,scrap
9.92198112945327,ProductA,Cutting,0,3.8219811294532757,0,True,0,0
9.925892142377535,ProductA,Cutting,0,3.8258921423775405,0,True,0,0
9.988638466808148,ProductA,Cutting,0,3.8886384668081533,0,True,0,0
10.530123925226055,ProductA,Cutting,0,4.430123925226061,0,True,0,0
10.538707026789185,ProductA,Cutting,0,4.43870702678919,0,True,0,0
10.594989264271488,ProductB,Routing,0,4.494989264271494,0,True,0,0
10.63482532735117,ProductA,Cutting,0,4.534825327351175,0,True,0,0
10.656840975561467,ProductA,Cutting,0,4.556840975561473,0,True,0,0
10.741905103740418,ProductA,Cutting,0,4.641905103740424,0,True,0,0
10.753763798617541,ProductA,Cutting,0,4.653763798617547,0,True,0,0
10.776210607386968,ProductA,Cutting,0,4.676210607386974,0,True,0,0
10.785917560404373,ProductA,Cutting,0,4.685917560404379,0,True,0,0
10.839775880362524,ProductB,Routing,0,4.739775880362529,0,True,0,0
10.864405595032224,ProductA,Cutting,0,4.76440559503223,0,True,0,0
10.870332077838043,ProductA,Cutting,0,4.770332077838049,0,True,0,0
11.305807550263216,ProductA,Cutting,0,5.205807550263222,0,True,0,0
11.334915624729804,ProductA,Cutting,0,5.23491562472981,0,True,0,0
11.39436145014041,ProductA,Cutting,0,5.294361450140416,0,True,0,0
12.6292880805039,ProductB,Routing,0,6.529288080503905,0,True,0,0
12.685101311035524,ProductB,Routing,0,6.58510131103553,0,True,0,0
14.02381028332906,ProductB,Cutting,0,3.4238102833290824,0,True,0,0
14.937734853356556,ProductB,Cutting,0,4.037734853356579,0,True,0,0
15.816239162842786,ProductB,Cutting,0,3.116239162842815,0,True,0,0
15.994938335394625,ProductA,Routing,0,5.994938335394645,0,True,0,0
16.08036509996861,ProductB,Cutting,0,3.380365099968639,0,True,0,0
16.77684209996667,ProductA,Routing,0,6.776842099966691,0,True,0,0
16.948047230582905,ProductA,Routing,0,6.948047230582924,0,True,0,0
17.631587459768262,ProductA,Routing,0,6.931587459768284,0,True,0,0
17.81506851384301,ProductA,Routing,0,7.215068513843031,0,True,0,0
17.816452317542943,ProductA,Routing,0,7.016452317542965,0,True,0,0
17.823002079955767,ProductA,Routing,0,7.223002079955789,0,True,0,0
18.753072371196662,ProductA,Routing,0,7.953072371196685,0,True,0,0
18.88785730178695,ProductA,Routing,0,8.087857301786974,0,True,0,0
18.934411023489893,ProductA,Routing,0,8.134411023489916,0,True,0,0
19.11538127254341,ProductA,Routing,0,8.415381272543431,0,True,0,0
19.15365850271973,ProductA,Routing,0,7.7536585027197535,0,True,0,0
19.258450010951883,ProductA,Routing,0,8.358450010951906,0,True,0,0
19.72753257236567,ProductA,Routing,0,8.327532572365696,0,True,0,0
19.740007324383363,ProductA,Routing,0,8.840007324383386,0,True,0,0
19.90813562145373,ProductA,Routing,0,8.508135621453755,0,True,0,0
20.30375618947748,ProductB,Painting,0,6.203756189477513,0,True,0,0
21.331702556119403,ProductB,Painting,0,5.431702556119443,0,True,0,0
21.68892612716413,ProductB,Painting,0,5.5889261271641715,0,True,0,0
30.090759918892548,ProductB,Painting,0,15.090759918892585,0,True,0,0
33.012908097678604,ProductA,Painting,0,14.112908097678606,0,True,0,0
33.41199079066593,ProductA,Painting,0,15.511990790665948,0,True,0,0
33.609437870184564,ProductA,Painting,0,17.609437870184607,0,True,0,0
34.6048502168034,ProductA,Painting,0,16.704850216803415,0,True,0,0
34.67633562149863,ProductA,Painting,0,16.776335621498646,0,True,0,0
34.83235029869154,ProductA,Painting,0,16.03235029869154,0,True,0,0
35.09701217170329,ProductA,Painting,0,18.297012171703322,0,True,0,0
35.421386468860376,ProductB,Routing,0,5.321386468860219,0,True,0,0
35.4973896610265,ProductA,Painting,1,18.49738966102653,0,True,1,0
35.888967179934795,ProductA,Painting,0,16.088967179934784,0,True,0,0
35.91782734175751,ProductA,Painting,0,16.617827341757504,0,True,0,0
35.95911234732607,ProductA,Painting,0,18.259112347326088,0,True,0,0
36.24114197326432,ProductA,Painting,0,17.041141973264317,0,True,0,0
36.49980927063949,ProductA,Painting,0,17.299809270639486,0,True,0,0
36.75169516499189,ProductA,Painting,0,16.951695164991875,0,True,0,0
