stage,machine,end,label,start
Assembling,Assembling_Machine1,130.93928154753104,breakdown,122.93928154753104
Assembling,Assembling_Machine1,200,idle,130.93928154753104
Assembling,Assembling_Machine2,41.844640378950146,breakdown,33.844640378950146
Assembling,Assembling_Machine2,122.176394750495,idle,41.844640378950146
Assembling,Assembling_Machine2,130.176394750495,breakdown,122.176394750495
Assembling,Assembling_Machine2,200,idle,130.176394750495
Assembling,Assembling_Machine4,142.57906090327722,breakdown,134.57906090327722
Assembling,Assembling_Machine4,200,idle,142.57906090327722
Cutting,Cutting_Machine1,6.099999999999994,waiting_worker,6.0499999999999865
Cutting,Cutting_Machine1,6.7993006993006935,setup,6.099999999999994
Cutting,Cutting_Machine1,8.899308614438349,running,6.7993006993006935
Cutting,Cutting_Machine1,9.92198112945327,setup,8.899308614438349
Cutting,Cutting_Machine1,10.530123925226055,idle,9.92198112945327
Cutting,Cutting_Machine1,10.500981721356665,calendar_off,10.000981721356657
Cutting,Cutting_Machine1,10.501166038541587,calendar_off,10.00116603854158
Cutting,Cutting_Machine1,10.501478586921204,calendar_off,10.001478586921197
Cutting,Cutting_Machine1,10.501767408046618,calendar_off,10.00176740804661
Cutting,Cutting_Machine1,10.501775330174668,calendar_off,10.001775330174661
Cutting,Cutting_Machine1,10.501959738384976,calendar_off,10.001959738384969
Cutting,Cutting_Machine1,10.50197926898969,calendar_off,10.001979268989682
Cutting,Cutting_Machine1,10.502430195627552,calendar_off,10.002430195627545
Cutting,Cutting_Machine1,10.502601556802258,calendar_off,10.00260155680225
Cutting,Cutting_Machine1,10.503489003759539,calendar_off,10.003489003759531
Cutting,Cutting_Machine1,10.503506117069294,calendar_off,10.003506117069287
Cutting,Cutting_Machine1,10.503962094259744,calendar_off,10.003962094259737
Cutting,Cutting_Machine1,10.503981159624727,calendar_off,10.00398115962472
Cutting,Cutting_Machine1,10.594989264271488,idle,10.530123925226055
Cutting,Cutting_Machine1,10.599999999999978,waiting_worker,10.594989264271488
Cutting,Cutting_Machine1,10.63482532735117,setup,10.599999999999978
Cutting,Cutting_Machine1,10.839775880362524,idle,10.63482532735117
Cutting,Cutting_Machine1,10.864405595032224,waiting_worker,10.839775880362524
Cutting,Cutting_Machine1,10.899999999999977,idle,10.864405595032224
Cutting,Cutting_Machine1,11.305807550263216,setup,10.899999999999977
Cutting,Cutting_Machine1,11.68853410740201,idle,11.305807550263216
Cutting,Cutting_Machine1,12.6292880805039,running,11.68853410740201
Cutting,Cutting_Machine1,12.69999999999997,waiting_worker,12.6292880805039
Cutting,Cutting_Machine1,13.26881664723886,running,12.69999999999997
