stage,machine,co2_kg,end,hours,kwh,start,state
Assembling,Assembling_Machine1,5.6,199.29327122000197,8.0,8.0,191.29327122000197,breakdown
Assembling,Assembling_Machine1,1.2367753649965536,200,0.7067287799980306,1.7668219499950766,199.29327122000197,idle
Assembling,Assembling_Machine2,5.6,58.18454500117887,8.0,8.0,50.18454500117887,breakdown
Assembling,Assembling_Machine2,248.17704624793697,200,141.81545499882114,354.53863749705283,58.18454500117887,idle
Assembling,Assembling_Machine4,5.6,88.49808890718481,8.0,8.0,80.49808890718481,breakdown
Assembling,Assembling_Machine4,80.88014626778406,134.71531534591855,46.217226438733746,115.54306609683437,88.49808890718481,idle
Assembling,Assembling_Machine4,5.6,142.71531534591855,8.0,8.0,134.71531534591855,breakdown
Assembling,Assembling_Machine4,100.24819814464253,200,57.284684654081445,143.2117116352036,142.71531534591855,idle
Cutting,Cutting_Machine1,3.3814474040013858,6.0499999999999865,2.415319574286704,4.830639148573408,3.6346804257132823,breakdown
Cutting,Cutting_Machine1,0.10500000000001641,6.099999999999994,0.050000000000007816,0.15000000000002345,6.0499999999999865,waiting_worker
Cutting,Cutting_Machine1,4.895104895104894,6.7993006993006935,0.6993006993006992,6.993006993006992,6.099999999999994,setup
Cutting,Cutting_Machine1,8.771487127332186,7.634680425713283,0.8353797264125893,12.530695896188838,6.7993006993006935,running
Cutting,Cutting_Machine1,3.6025858866002234,8.92131824235622,1.286637816642937,5.146551266571748,7.634680425713283,idle
Cutting,Cutting_Machine1,6.89696678210505,9.90659921122837,0.98528096887215,9.8528096887215,8.92131824235622,setup
Cutting,Cutting_Machine1,1.8632516782184039,10.572046239163514,0.6654470279351443,2.6617881117405773,9.90659921122837,idle
Cutting,Cutting_Machine1,0.017500000000000248,10.501202836867161,0.5000000000000071,0.025000000000000355,10.001202836867154,calendar_off
Cutting,Cutting_Machine1,0.017500000000000248,10.501225885946312,0.5000000000000071,0.025000000000000355,10.001225885946305,calendar_off
Cutting,Cutting_Machine1,0.017500000000000248,10.501264966699198,0.5000000000000071,0.025000000000000355,10.00126496669919,calendar_off
Cutting,Cutting_Machine1,0.017500000000000248,10.501781009704505,0.5000000000000071,0.025000000000000355,10.001781009704498,calendar_off
Cutting,Cutting_Machine1,0.017500000000000248,10.501937800334137,0.5000000000000071,0.025000000000000355,10.00193780033413,calendar_off
Cutting,Cutting_Machine1,0.017500000000000248,10.502267421602111,0.5000000000000071,0.025000000000000355,10.002267421602104,calendar_off
