product,stage,type,material,quantity,remaining_stock,time
ProductA,Painting,consumption,Paint,-1,110.80000000000004,58.000000000000554
ProductA,Painting,consumption,Paint,-1,109.80000000000004,58.90000000000057
ProductA,Painting,consumption,Paint,-1,108.80000000000004,58.90000000000057
ProductB,Routing,consumption,Routing_Bits,-0.15,145.1500000000001,59.00000000000057
ProductB,Routing,consumption,Routing_Bits,-0.15,145.00000000000009,60.60000000000059
ProductA,Painting,consumption,Paint,-1,107.80000000000004,61.1000000000006
ProductB,Routing,consumption,Routing_Bits,-0.15,144.85000000000008,61.3000000000006
ProductA,Cutting,consumption,Steel_Sheet,-2,73.5,61.500000000000604
ProductB,Routing,consumption,Routing_Bits,-0.15,144.70000000000007,61.80000000000061
ProductA,Cutting,consumption,Steel_Sheet,-2,71.5,64.7000000000006
ProductA,Cutting,consumption,Steel_Sheet,-2,69.5,64.90000000000059
ProductA,Cutting,consumption,Steel_Sheet,-2,67.5,65.00000000000058
ProductA,Cutting,consumption,Steel_Sheet,-2,65.5,65.00000000000058
ProductA,Cutting,consumption,Steel_Sheet,-2,63.5,65.10000000000058
ProductA,Cutting,consumption,Steel_Sheet,-2,61.5,65.80000000000054
ProductB,Routing,consumption,Routing_Bits,-0.15,144.55000000000007,66.00000000000053
ProductA,Cutting,consumption,Steel_Sheet,-2,59.5,66.70000000000049
ProductA,Cutting,consumption,Steel_Sheet,-2,57.5,66.90000000000047
ProductA,Cutting,consumption,Steel_Sheet,-2,55.5,67.00000000000047
ProductB,Cutting,consumption,Steel_Sheet,-1.5,54.0,67.20000000000046
ProductA,Cutting,consumption,Steel_Sheet,-2,52.0,67.30000000000045
ProductB,Routing,consumption,Routing_Bits,-0.15,144.40000000000006,67.40000000000045
ProductA,Cutting,consumption,Steel_Sheet,-2,50.0,67.70000000000043
ProductB,Cutting,consumption,Steel_Sheet,-1.5,48.5,67.70000000000043
ProductB,Cutting,consumption,Steel_Sheet,-1.5,47.0,68.00000000000041
ProductA,Routing,consumption,Routing_Bits,-0.1,144.30000000000007,68.70000000000037
ProductB,Cutting,consumption,Steel_Sheet,-1.5,45.5,68.80000000000037
ProductB,Routing,consumption,Routing_Bits,-0.15,144.15000000000006,68.80000000000037
ProductB,Cutting,consumption,Steel_Sheet,-1.5,44.0,69.00000000000036
ProductA,Routing,consumption,Routing_Bits,-0.1,144.05000000000007,78.29999999999983
ProductA,Routing,consumption,Routing_Bits,-0.1,143.95000000000007,78.39999999999982
ProductA,Routing,consumption,Routing_Bits,-0.1,143.85000000000008,78.39999999999982
ProductA,Routing,consumption,Routing_Bits,-0.1,143.75000000000009,78.7999999999998
ProductA,Routing,consumption,Routing_Bits,-0.1,143.6500000000001,79.19999999999978
ProductA,Routing,consumption,Routing_Bits,-0.1,143.5500000000001,79.69999999999975
ProductB,Cutting,consumption,Steel_Sheet,-1.5,42.5,79.79999999999974
ProductA,Routing,consumption,Routing_Bits,-0.1,143.4500000000001,80.09999999999972
ProductA,Routing,consumption,Routing_Bits,-0.1,143.3500000000001,80.4999999999997
ProductA,Routing,consumption,Routing_Bits,-0.1,143.2500000000001,81.49999999999964
ProductB,Painting,consumption,Paint,-1.2,106.60000000000004,81.99999999999962
ProductA,Routing,consumption,Routing_Bits,-0.1,143.15000000000012,82.59999999999958
ProductA,Routing,consumption,Routing_Bits,-0.1,143.05000000000013,82.89999999999957
ProductB,Cutting,consumption,Steel_Sheet,-1.5,41.0,83.09999999999955
ProductB,Painting,consumption,Paint,-1.2,105.40000000000003,83.19999999999955
ProductB,Painting,consumption,Paint,-1.2,104.20000000000003,83.59999999999953
ProductB,Painting,consumption,Paint,-1.2,103.00000000000003,83.59999999999953
ProductB,Painting,consumption,Paint,-1.2,101.80000000000003,83.9999999999995
ProductB,Painting,consumption,Paint,-1.2,100.60000000000002,85.29999999999943
ProductA,Painting,consumption,Paint,-1,99.60000000000002,86.29999999999937
ProductA,Painting,consumption,Paint,-1,98.60000000000002,86.39999999999937
ProductA,Painting,consumption,Paint,-1,97.60000000000002,86.59999999999935
ProductA,Painting,consumption,Paint,-1,96.60000000000002,86.69999999999935
ProductB,Cutting,consumption,Steel_Sheet,-1.5,166.0,86.99999999999933
ProductB,Painting,consumption,Paint,-1.2,95.40000000000002,87.09999999999933
ProductA,Painting,consumption,Paint,-1,94.40000000000002,87.39999999999931
ProductA,Painting,consumption,Paint,-1,93.40000000000002,87.69999999999929
ProductA,Painting,consumption,Paint,-1,92.40000000000002,88.19999999999926
ProductA,Painting,consumption,Paint,-1,91.40000000000002,88.59999999999924
ProductA,Painting,consumption,Paint,-1,90.40000000000002,88.69999999999924
ProductB,Routing,consumption,Routing_Bits,-0.15,142.90000000000012,89.69999999999918
ProductA,Painting,consumption,Paint,-1,89.40000000000002,89.89999999999917
ProductA,Painting,consumption,Paint,-1,88.40000000000002,90.69999999999912
ProductA,Painting,consumption,Paint,-1,87.40000000000002,90.79999999999912
ProductB,Painting,consumption,Paint,-1.2,86.20000000000002,90.9999999999991
ProductA,Cutting,consumption,Steel_Sheet,-2,164.0,91.1999999999991
ProductA,Cutting,consumption,Steel_Sheet,-2,162.0,91.59999999999907
ProductB,Routing,consumption,Routing_Bits,-0.15,142.7500000000001,91.59999999999907
ProductB,Routing,consumption,Routing_Bits,-0.15,142.6000000000001,91.89999999999905
ProductB,Routing,consumption,Routing_Bits,-0.15,142.4500000000001,92.899999999999
ProductB,Routing,consumption,Routing_Bits,-0.15,142.3000000000001,102.29999999999846
ProductA,Cutting,consumption,Steel_Sheet,-2,160.0,102.69999999999844
ProductA,Cutting,consumption,Steel_Sheet,-2,158.0,103.19999999999841
ProductA,Cutting,consumption,Steel_Sheet,-2,156.0,104.29999999999835
ProductB,Routing,consumption,Routing_Bits,-0.15,142.1500000000001,104.79999999999832
ProductB,Routing,consumption,Routing_Bits,-0.15,142.00000000000009,105.29999999999829
ProductA,Cutting,consumption,Steel_Sheet,-2,154.0,105.79999999999826
ProductA,Cutting,consumption,Steel_Sheet,-2,152.0,106.7999999999982
ProductA,Routing,consumption,Routing_Bits,-0.1,141.9000000000001,106.7999999999982
ProductA,Cutting,consumption,Steel_Sheet,-2,150.0,107.29999999999818
ProductB,Cutting,consumption,Steel_Sheet,-1.5,148.5,107.59999999999816
ProductA,Cutting,consumption,Steel_Sheet,-2,146.5,107.79999999999815
ProductB,Cutting,consumption,Steel_Sheet,-1.5,145.0,108.09999999999813
ProductB,Routing,consumption,Routing_Bits,-0.15,141.75000000000009,108.09999999999813
ProductB,Cutting,consumption,Steel_Sheet,-1.5,143.5,108.29999999999812
ProductB,Routing,consumption,Routing_Bits,-0.15,141.60000000000008,108.29999999999812
ProductB,Routing,consumption,Routing_Bits,-0.15,141.45000000000007,108.49999999999811
ProductB,Cutting,consumption,Steel_Sheet,-1.5,142.0,108.5999999999981
ProductA,Routing,consumption,Routing_Bits,-0.1,141.35000000000008,108.6999999999981
ProductA,Routing,consumption,Routing_Bits,-0.1,141.25000000000009,108.99999999999808
ProductA,Cutting,consumption,Steel_Sheet,-2,140.0,109.09999999999808
ProductA,Routing,consumption,Routing_Bits,-0.1,141.1500000000001,109.19999999999807
ProductB,Cutting,consumption,Steel_Sheet,-1.5,138.5,110.19999999999801
ProductA,Routing,consumption,Routing_Bits,-0.1,141.0500000000001,111.09999999999796
ProductA,Routing,consumption,Routing_Bits,-0.1,140.9500000000001,111.09999999999796
ProductA,Routing,consumption,Routing_Bits,-0.1,140.8500000000001,111.49999999999794
ProductA,Routing,consumption,Routing_Bits,-0.1,140.7500000000001,112.69999999999787
ProductB,Painting,consumption,Paint,-1.2,85.00000000000001,113.19999999999784
ProductB,Cutting,consumption,Steel_Sheet,-1.5,137.0,113.79999999999781
ProductB,Cutting,consumption,Steel_Sheet,-1.5,135.5,113.8999999999978
ProductB,Painting,consumption,Paint,-1.2,83.80000000000001,115.09999999999773
ProductA,Painting,consumption,Paint,-1,82.80000000000001,115.7999999999977
ProductB,Cutting,consumption,Steel_Sheet,-1.5,134.0,115.7999999999977
ProductA,Routing,consumption,Routing_Bits,-0.1,140.65000000000012,115.99999999999768
ProductB,Painting,consumption,Paint,-1.2,81.60000000000001,116.29999999999767
ProductB,Painting,consumption,Paint,-1.2,80.4,116.39999999999766
ProductA,Painting,consumption,Paint,-1,79.4,117.09999999999762
ProductA,Routing,consumption,Routing_Bits,-0.1,140.55000000000013,117.59999999999759
ProductB,Painting,consumption,Paint,-1.2,78.2,117.69999999999759
ProductB,Painting,consumption,Paint,-1.2,77.0,117.99999999999757
ProductB,Cutting,consumption,Steel_Sheet,-1.5,132.5,126.09999999999711
ProductB,Cutting,consumption,Steel_Sheet,-1.5,131.0,126.2999999999971
ProductB,Painting,consumption,Paint,-1.2,75.8,126.59999999999708
ProductA,Painting,consumption,Paint,-1,74.8,127.29999999999704
ProductB,Painting,consumption,Paint,-1.2,73.6,127.59999999999702
ProductA,Painting,consumption,Paint,-1,72.6,127.59999999999702
ProductA,Painting,consumption,Paint,-1,71.6,127.59999999999702
ProductA,Painting,consumption,Paint,-1,70.6,127.59999999999702
ProductA,Cutting,consumption,Steel_Sheet,-2,129.0,127.79999999999701
ProductA,Painting,consumption,Paint,-1,69.6,128.299999999997
ProductA,Painting,consumption,Paint,-1,68.6,128.79999999999697
ProductB,Routing,consumption,Routing_Bits,-0.15,140.40000000000012,129.29999999999694
ProductB,Painting,consumption,Paint,-1.2,67.39999999999999,129.29999999999694
ProductB,Routing,consumption,Routing_Bits,-0.15,140.2500000000001,130.59999999999687
ProductA,Painting,consumption,Paint,-1,66.39999999999999,130.59999999999687
ProductB,Painting,consumption,Paint,-1.2,65.19999999999999,131.29999999999683
ProductA,Cutting,consumption,Steel_Sheet,-2,127.0,131.39999999999682
ProductA,Painting,consumption,Paint,-1,64.19999999999999,132.59999999999675
ProductB,Routing,consumption,Routing_Bits,-0.15,140.1000000000001,132.99999999999673
ProductA,Cutting,consumption,Steel_Sheet,-2,125.0,133.99999999999667
ProductA,Cutting,consumption,Steel_Sheet,-2,123.0,133.99999999999667
ProductA,Cutting,consumption,Steel_Sheet,-2,121.0,134.39999999999665
ProductA,Routing,consumption,Routing_Bits,-0.1,140.0000000000001,134.59999999999664
ProductA,Cutting,consumption,Steel_Sheet,-2,119.0,136.09999999999656
ProductA,Cutting,consumption,Steel_Sheet,-2,117.0,136.49999999999653
ProductA,Cutting,consumption,Steel_Sheet,-2,115.0,136.79999999999652
ProductB,Routing,consumption,Routing_Bits,-0.15,139.8500000000001,136.79999999999652
ProductA,Cutting,consumption,Steel_Sheet,-2,113.0,137.79999999999646
ProductA,Cutting,consumption,Steel_Sheet,-2,111.0,137.79999999999646
ProductB,Routing,consumption,Routing_Bits,-0.15,139.7000000000001,137.89999999999645
ProductA,Cutting,consumption,Steel_Sheet,-2,109.0,137.99999999999645
ProductA,Routing,consumption,Routing_Bits,-0.1,139.6000000000001,138.6999999999964
ProductA,Routing,consumption,Routing_Bits,-0.1,139.5000000000001,138.9999999999964
ProductA,Cutting,consumption,Steel_Sheet,-2,107.0,139.19999999999638
ProductA,Routing,consumption,Routing_Bits,-0.1,139.40000000000012,139.49999999999636
ProductB,Routing,consumption,Routing_Bits,-0.15,139.2500000000001,139.49999999999636
ProductA,Cutting,consumption,Steel_Sheet,-2,105.0,139.59999999999636
ProductB,Cutting,consumption,Steel_Sheet,-1.5,103.5,139.89999999999634
ProductB,Cutting,consumption,Steel_Sheet,-1.5,102.0,140.19999999999632
ProductB,Cutting,consumption,Steel_Sheet,-1.5,100.5,140.5999999999963
ProductA,Routing,consumption,Routing_Bits,-0.1,139.15000000000012,141.69999999999624
ProductA,Routing,consumption,Routing_Bits,-0.1,139.05000000000013,141.89999999999623
ProductA,Cutting,consumption,Steel_Sheet,-2,98.5,174.49999999999437
ProductB,Cutting,consumption,Steel_Sheet,-1.5,97.0,174.99999999999434
ProductA,Routing,consumption,Routing_Bits,-0.1,138.95000000000013,175.19999999999433
ProductA,Routing,consumption,Routing_Bits,-0.1,138.85000000000014,175.29999999999433
ProductA,Routing,consumption,Routing_Bits,-0.1,138.75000000000014,176.19999999999428
ProductA,Routing,consumption,Routing_Bits,-0.1,138.65000000000015,176.39999999999426
ProductA,Routing,consumption,Routing_Bits,-0.1,138.55000000000015,176.59999999999425
ProductA,Routing,consumption,Routing_Bits,-0.1,138.45000000000016,176.59999999999425
ProductA,Painting,consumption,Paint,-1,163.2,176.69999999999425
ProductA,Painting,consumption,Paint,-1,162.2,177.2999999999942
ProductB,Painting,consumption,Paint,-1.2,161.0,177.3999999999942
ProductB,Painting,consumption,Paint,-1.2,159.8,177.99999999999417
ProductB,Cutting,consumption,Steel_Sheet,-1.5,95.5,179.0999999999941
ProductA,Painting,consumption,Paint,-1,158.8,179.1999999999941
ProductA,Painting,consumption,Paint,-1,157.8,179.4999999999941
ProductB,Painting,consumption,Paint,-1.2,156.60000000000002,179.4999999999941
ProductA,Routing,consumption,Routing_Bits,-0.1,138.35000000000016,179.79999999999407
ProductB,Painting,consumption,Paint,-1.2,155.40000000000003,180.19999999999405
ProductA,Routing,consumption,Routing_Bits,-0.1,138.25000000000017,181.39999999999398
ProductB,Cutting,consumption,Steel_Sheet,-1.5,94.0,182.19999999999393
ProductA,Painting,consumption,Paint,-1,154.40000000000003,182.49999999999392
ProductB,Painting,consumption,Paint,-1.2,153.20000000000005,183.49999999999386
ProductA,Painting,consumption,Paint,-1,152.20000000000005,183.89999999999384
ProductA,Painting,consumption,Paint,-1,151.20000000000005,184.6999999999938
ProductA,Painting,consumption,Paint,-1,150.20000000000005,185.19999999999376
ProductA,Painting,consumption,Paint,-1,149.20000000000005,185.19999999999376
ProductA,Painting,consumption,Paint,-1,148.20000000000005,185.79999999999373
ProductA,Painting,consumption,Paint,-1,147.20000000000005,185.99999999999372
ProductA,Painting,consumption,Paint,-1,146.20000000000005,186.69999999999368
ProductA,Cutting,consumption,Steel_Sheet,-2,92.0,186.79999999999367
ProductA,Painting,consumption,Paint,-1,145.20000000000005,186.99999999999366
ProductA,Cutting,consumption,Steel_Sheet,-2,90.0,187.39999999999364
ProductB,Routing,consumption,Routing_Bits,-0.15,138.10000000000016,187.39999999999364
ProductB,Routing,consumption,Routing_Bits,-0.15,137.95000000000016,187.49999999999363
ProductB,Routing,consumption,Routing_Bits,-0.15,137.80000000000015,187.59999999999363
ProductB,Routing,consumption,Routing_Bits,-0.15,137.65000000000015,187.69999999999362
ProductB,Painting,consumption,Paint,-1.2,144.00000000000006,187.9999999999936
ProductB,Routing,consumption,Routing_Bits,-0.15,137.50000000000014,188.69999999999357
ProductA,Cutting,consumption,Steel_Sheet,-2,88.0,189.09999999999354
ProductB,Routing,consumption,Routing_Bits,-0.15,137.35000000000014,189.39999999999353
ProductA,Painting,consumption,Paint,-1,143.00000000000006,189.9999999999935
